gru,dense,epochs,neuronios,ativacao_gru,ativacao_normal,normalizacao,timesteps,mae,rmse,mape
2,0,100,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,25439.19457623106,37356.3959668682,0.335568603115907
2,0,100,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,28026.480671953315,41676.377715348026,0.36650245266530457
2,0,100,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,23615.332077414772,36650.29366638458,0.3457877389681598
2,0,100,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,25913.22830797198,38338.78899168155,0.40942380580246357
2,0,100,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,28441.70972360322,43083.283429053656,0.3407335902066827
2,0,100,"(128, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,35699.313460543555,52029.74981433714,0.4556684101586693
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,26954.217936253404,39545.105082367576,0.31906368963302373
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,41839.84283158035,75894.054648261,0.40408375959792725
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,22761.31715317235,33674.719462741115,0.3640745734849683
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,23621.05778049177,38366.674615503674,0.2583458299925255
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,26361.541514263732,40293.25225099202,0.34101840602777883
2,0,100,"(128, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,31547.345592475605,48158.221122241484,0.3747285199600334
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,146534.49251146722,231284.03473931726,0.977965324391307
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,146596.90978536688,231486.6909752723,0.9778575890255865
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,146536.40492594402,231285.24639143134,0.978010386831747
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,146598.41049168378,231487.6413395758,0.9778930058060805
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,146534.68513834637,231284.1567819101,0.9779698632751753
2,0,100,"(64, 32)",tanh,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,146596.7289562202,231486.57645052363,0.9778533215442722
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,25058.702804214015,37312.734638043,0.33188644995829664
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,24560.889646064323,40511.72228049144,0.3664959650085363
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,24440.467924952653,37348.01076569389,0.36486125891298565
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,23011.23587128835,37369.12652365574,0.28738174372378283
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,24883.351113577177,38855.504977598815,0.3029321320476487
2,0,100,"(64, 32)",relu,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,41731.292500047464,54256.69095133939,0.6909865665365293
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,3,25996.161459609524,37583.16537506651,0.32873423323626166
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.StandardScaler'>,5,25130.23271792888,40145.647252336166,0.29890167801097867
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,3,21251.852761600378,32991.0735283986,0.30549121048676064
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.MinMaxScaler'>,5,23088.46517243507,36048.96247118059,0.2761183379862311
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,3,25017.614145507814,39625.4013828555,0.27748090840566453
2,0,100,"(64, 32)",swish,,<class 'sklearn.preprocessing._data.PowerTransformer'>,5,37311.271606000344,57956.27574845612,0.424894458057203
