estados,data,consumo
RN,2008-11-01,62440.0
PB,2008-11-01,63163.0
PE,2008-11-01,158634.0
AL,2008-11-01,38241.0
SE,2008-11-01,34966.0
BA,2008-11-01,216948.0
MG,2008-11-01,476676.0
ES,2008-11-01,93808.0
RJ,2008-11-01,338441.0
SP,2008-11-01,1140539.0
PR,2008-11-01,248402.0
SC,2008-11-01,190635.0
RS,2008-11-01,230210.0
MT,2008-11-01,82796.0
MS,2008-11-01,63729.0
GO,2008-11-01,193081.0
DF,2008-11-01,75790.0
RO,2008-12-01,28984.0
AC,2008-12-01,7362.0
AM,2008-12-01,67442.0
RR,2008-12-01,8306.0
PA,2008-12-01,140511.0
AP,2008-12-01,10500.0
TO,2008-12-01,35133.0
MA,2008-12-01,89682.0
PI,2008-12-01,43664.0
CE,2008-12-01,133906.0
RN,2008-12-01,63945.0
PB,2008-12-01,65732.0
PE,2008-12-01,163083.0
AL,2008-12-01,41321.0
SE,2008-12-01,36485.0
BA,2008-12-01,202112.0
MG,2008-12-01,421590.0
ES,2008-12-01,102012.0
RJ,2008-12-01,309581.0
SP,2008-12-01,989518.0
PR,2008-12-01,235568.0
SC,2008-12-01,206284.0
RS,2008-12-01,237590.0
MT,2008-12-01,72421.0
MS,2008-12-01,57986.0
GO,2008-12-01,157543.0
DF,2008-12-01,66187.0
RO,2009-01-01,29450.0
AC,2009-01-01,7212.0
AM,2009-01-01,57070.0
RR,2009-01-01,3789.0
PA,2009-01-01,118546.0
AP,2009-01-01,11810.0
TO,2009-01-01,36028.0
MA,2009-01-01,87597.0
PI,2009-01-01,41765.0
CE,2009-01-01,121805.0
RN,2009-01-01,58284.0
PB,2009-01-01,65392.0
PE,2009-01-01,157457.0
AL,2009-01-01,39282.0
SE,2009-01-01,33959.0
BA,2009-01-01,221999.0
MG,2009-01-01,436293.0
ES,2009-01-01,90226.0
RJ,2009-01-01,306247.0
SP,2009-01-01,990422.0
PR,2009-01-01,233383.0
SC,2009-01-01,210285.0
RS,2009-01-01,199662.0
MT,2009-01-01,76018.0
MS,2009-01-01,55541.0
GO,2009-01-01,176151.0
DF,2009-01-01,66824.0
RO,2009-02-01,21202.0
AC,2009-02-01,6669.0
AM,2009-02-01,54492.0
RR,2009-02-01,4322.0
PA,2009-02-01,89356.0
AP,2009-02-01,4505.0
TO,2009-02-01,31811.0
MA,2009-02-01,65820.0
PI,2009-02-01,31952.0
CE,2009-02-01,94761.0
RN,2009-02-01,51715.0
PB,2009-02-01,53551.0
PE,2009-02-01,128977.0
AL,2009-02-01,33478.0
SE,2009-02-01,31184.0
BA,2009-02-01,191375.0
MG,2009-02-01,396914.0
ES,2009-02-01,83399.0
RJ,2009-02-01,283758.0
SP,2009-02-01,942513.0
PR,2009-02-01,217548.0
SC,2009-02-01,199963.0
RS,2009-02-01,195022.0
MT,2009-02-01,74738.0
MS,2009-02-01,50236.0
GO,2009-02-01,155509.0
DF,2009-02-01,64058.0
RO,2009-03-01,23438.0
AC,2009-03-01,9647.0
AM,2009-03-01,58917.0
RR,2009-03-01,6586.0
PA,2009-03-01,86009.0
AP,2009-03-01,9672.0
TO,2009-03-01,43789.0
MA,2009-03-01,73529.0
PI,2009-03-01,35917.0
CE,2009-03-01,93343.0
RN,2009-03-01,56625.0
PB,2009-03-01,62268.0
PE,2009-03-01,159122.0
AL,2009-03-01,41948.0
SE,2009-03-01,34535.0
BA,2009-03-01,221545.0
MG,2009-03-01,483839.0
ES,2009-03-01,94575.0
RJ,2009-03-01,360756.0
SP,2009-03-01,1142459.0
PR,2009-03-01,268149.0
SC,2009-03-01,231075.0
RS,2009-03-01,241787.0
MT,2009-03-01,75011.0
MS,2009-03-01,57625.0
GO,2009-03-01,188291.0
DF,2009-03-01,75891.0
RO,2009-04-01,30851.0
AC,2009-04-01,7887.0
AM,2009-04-01,57781.0
RR,2009-04-01,3765.0
PA,2009-04-01,85484.0
AP,2009-04-01,6741.0
TO,2009-04-01,33436.0
MA,2009-04-01,60861.0
PI,2009-04-01,29951.0
CE,2009-04-01,78375.0
RN,2009-04-01,49219.0
PB,2009-04-01,51135.0
PE,2009-04-01,139260.0
AL,2009-04-01,38575.0
SE,2009-04-01,32504.0
BA,2009-04-01,200744.0
MG,2009-04-01,478991.0
ES,2009-04-01,87976.0
RJ,2009-04-01,327097.0
SP,2009-04-01,1091735.0
PR,2009-04-01,255275.0
SC,2009-04-01,223196.0
RS,2009-04-01,228783.0
MT,2009-04-01,68627.0
MS,2009-04-01,56675.0
GO,2009-04-01,179374.0
DF,2009-04-01,67298.0
RO,2009-05-01,30705.0
AC,2009-05-01,9374.0
AM,2009-05-01,59290.0
RR,2009-05-01,3991.0
PA,2009-05-01,91428.0
AP,2009-05-01,7113.0
TO,2009-05-01,40730.0
MA,2009-05-01,74791.0
PI,2009-05-01,33250.0
CE,2009-05-01,85658.0
RN,2009-05-01,49385.0
PB,2009-05-01,52819.0
PE,2009-05-01,141445.0
AL,2009-05-01,33137.0
SE,2009-05-01,26627.0
BA,2009-05-01,211897.0
MG,2009-05-01,515822.0
ES,2009-05-01,91047.0
RJ,2009-05-01,353812.0
SP,2009-05-01,1124855.0
PR,2009-05-01,246500.0
SC,2009-05-01,227301.0
RS,2009-05-01,217827.0
MT,2009-05-01,80772.0
MS,2009-05-01,58566.0
GO,2009-05-01,189722.0
DF,2009-05-01,81417.0
RO,2009-06-01,33157.0
AC,2009-06-01,9351.0
AM,2009-06-01,58250.0
RR,2009-06-01,3566.0
PA,2009-06-01,111282.0
AP,2009-06-01,6048.0
TO,2009-06-01,47101.0
MA,2009-06-01,92624.0
PI,2009-06-01,44450.0
CE,2009-06-01,109614.0
RN,2009-06-01,51296.0
PB,2009-06-01,53000.0
PE,2009-06-01,135358.0
AL,2009-06-01,31802.0
SE,2009-06-01,29991.0
BA,2009-06-01,215393.0
MG,2009-06-01,513686.0
ES,2009-06-01,96520.0
RJ,2009-06-01,348866.0
SP,2009-06-01,1129992.0
PR,2009-06-01,248216.0
SC,2009-06-01,229390.0
RS,2009-06-01,221613.0
MT,2009-06-01,83634.0
MS,2009-06-01,58508.0
GO,2009-06-01,204207.0
DF,2009-06-01,80314.0
RO,2009-07-01,46931.0
AC,2009-07-01,12593.0
AM,2009-07-01,61630.0
RR,2009-07-01,7338.0
PA,2009-07-01,120818.0
AP,2009-07-01,8129.0
TO,2009-07-01,48825.0
MA,2009-07-01,112502.0
PI,2009-07-01,52255.0
CE,2009-07-01,135487.0
RN,2009-07-01,57426.0
PB,2009-07-01,58296.0
PE,2009-07-01,161457.0
AL,2009-07-01,39047.0
SE,2009-07-01,34055.0
BA,2009-07-01,251828.0
MG,2009-07-01,576387.0
ES,2009-07-01,106519.0
RJ,2009-07-01,357718.0
SP,2009-07-01,1157173.0
PR,2009-07-01,255050.0
SC,2009-07-01,231080.0
RS,2009-07-01,226357.0
MT,2009-07-01,106560.0
MS,2009-07-01,59896.0
GO,2009-07-01,227886.0
DF,2009-07-01,102385.0
RO,2009-08-01,52028.0
AC,2009-08-01,13703.0
AM,2009-08-01,61355.0
RR,2009-08-01,6946.0
PA,2009-08-01,126907.0
AP,2009-08-01,9164.0
TO,2009-08-01,44550.0
MA,2009-08-01,108962.0
PI,2009-08-01,54205.0
CE,2009-08-01,138674.0
RN,2009-08-01,61581.0
PB,2009-08-01,62618.0
PE,2009-08-01,161217.0
AL,2009-08-01,36258.0
SE,2009-08-01,30592.0
BA,2009-08-01,249872.0
MG,2009-08-01,557411.0
ES,2009-08-01,97899.0
RJ,2009-08-01,340980.0
SP,2009-08-01,1183089.0
PR,2009-08-01,275936.0
SC,2009-08-01,229331.0
RS,2009-08-01,220979.0
MT,2009-08-01,94309.0
MS,2009-08-01,59722.0
GO,2009-08-01,208828.0
DF,2009-08-01,98178.0
RO,2009-09-01,39746.0
AC,2009-09-01,11207.0
AM,2009-09-01,63019.0
RR,2009-09-01,4990.0
PA,2009-09-01,132980.0
AP,2009-09-01,9802.0
TO,2009-09-01,40560.0
MA,2009-09-01,122241.0
PI,2009-09-01,54034.0
CE,2009-09-01,146728.0
RN,2009-09-01,64048.0
PB,2009-09-01,69872.0
PE,2009-09-01,169015.0
AL,2009-09-01,40763.0
SE,2009-09-01,34860.0
BA,2009-09-01,267420.0
MG,2009-09-01,571514.0
ES,2009-09-01,104902.0
RJ,2009-09-01,341918.0
SP,2009-09-01,1154859.0
PR,2009-09-01,269300.0
SC,2009-09-01,216467.0
RS,2009-09-01,209868.0
MT,2009-09-01,90908.0
MS,2009-09-01,63228.0
GO,2009-09-01,215777.0
DF,2009-09-01,95439.0
RO,2009-10-01,56136.0
AC,2009-10-01,13249.0
AM,2009-10-01,83067.0
RR,2009-10-01,6286.0
PA,2009-10-01,128394.0
AP,2009-10-01,13503.0
TO,2009-10-01,36123.0
MA,2009-10-01,105851.0
PI,2009-10-01,53040.0
CE,2009-10-01,146172.0
RN,2009-10-01,64685.0
PB,2009-10-01,68203.0
PE,2009-10-01,176694.0
AL,2009-10-01,46242.0
SE,2009-10-01,38581.0
BA,2009-10-01,263926.0
MG,2009-10-01,542293.0
ES,2009-10-01,93831.0
RJ,2009-10-01,329733.0
SP,2009-10-01,1229848.0
PR,2009-10-01,277768.0
SC,2009-10-01,232457.0
RS,2009-10-01,255586.0
MT,2009-10-01,91557.0
MS,2009-10-01,64044.0
GO,2009-10-01,215588.0
DF,2009-10-01,93638.0
RO,2009-11-01,43751.0
AC,2009-11-01,9583.0
AM,2009-11-01,63231.0
RR,2009-11-01,6073.0
PA,2009-11-01,133536.0
AP,2009-11-01,13739.0
TO,2009-11-01,33062.0
MA,2009-11-01,109385.0
PI,2009-11-01,54494.0
CE,2009-11-01,140885.0
RN,2009-11-01,66659.0
PB,2009-11-01,67340.0
PE,2009-11-01,177916.0
AL,2009-11-01,45302.0
SE,2009-11-01,38620.0
BA,2009-11-01,266105.0
MG,2009-11-01,522365.0
ES,2009-11-01,100697.0
RJ,2009-11-01,329229.0
SP,2009-11-01,1177581.0
PR,2009-11-01,286531.0
SC,2009-11-01,237628.0
RS,2009-11-01,234473.0
MT,2009-11-01,84618.0
MS,2009-11-01,59624.0
GO,2009-11-01,201328.0
DF,2009-11-01,86774.0
RO,2009-12-01,44930.0
AC,2009-12-01,10671.0
AM,2009-12-01,66150.0
RR,2009-12-01,5412.0
PA,2009-12-01,130804.0
AP,2009-12-01,12503.0
TO,2009-12-01,31573.0
MA,2009-12-01,109423.0
PI,2009-12-01,51453.0
CE,2009-12-01,145983.0
RN,2009-12-01,63555.0
PB,2009-12-01,70178.0
PE,2009-12-01,171020.0
AL,2009-12-01,45238.0
SE,2009-12-01,39279.0
BA,2009-12-01,263387.0
MG,2009-12-01,436839.0
ES,2009-12-01,91233.0
RJ,2009-12-01,286816.0
SP,2009-12-01,979775.0
PR,2009-12-01,258412.0
SC,2009-12-01,201227.0
RS,2009-12-01,233783.0
MT,2009-12-01,71713.0
MS,2009-12-01,49662.0
GO,2009-12-01,173056.0
DF,2009-12-01,79047.0
RO,2010-01-01,41841.0
AC,2010-01-01,10806.0
AM,2010-01-01,61815.0
RR,2010-01-01,7224.0
PA,2010-01-01,118184.0
AP,2010-01-01,13688.0
TO,2010-01-01,30470.0
MA,2010-01-01,104353.0
PI,2010-01-01,50932.0
CE,2010-01-01,138520.0
RN,2010-01-01,64792.0
PB,2010-01-01,66691.0
PE,2010-01-01,171600.0
AL,2010-01-01,46449.0
SE,2010-01-01,37426.0
BA,2010-01-01,262363.0
MG,2010-01-01,503680.0
ES,2010-01-01,94941.0
RJ,2010-01-01,312944.0
SP,2010-01-01,1053508.0
PR,2010-01-01,255093.0
SC,2010-01-01,198686.0
RS,2010-01-01,218089.0
MT,2010-01-01,72935.0
MS,2010-01-01,54036.0
GO,2010-01-01,183135.0
DF,2010-01-01,80219.0
RO,2010-02-01,51530.0
AC,2010-02-01,7550.0
AM,2010-02-01,49654.0
RR,2010-02-01,7534.0
PA,2010-02-01,110659.0
AP,2010-02-01,8696.0
TO,2010-02-01,31553.0
MA,2010-02-01,95210.0
PI,2010-02-01,45143.0
CE,2010-02-01,130778.0
RN,2010-02-01,58894.0
PB,2010-02-01,62169.0
PE,2010-02-01,152381.0
AL,2010-02-01,41239.0
SE,2010-02-01,35885.0
BA,2010-02-01,243671.0
MG,2010-02-01,471305.0
ES,2010-02-01,87115.0
RJ,2010-02-01,276977.0
SP,2010-02-01,1066271.0
PR,2010-02-01,252359.0
SC,2010-02-01,202264.0
RS,2010-02-01,217799.0
MT,2010-02-01,71644.0
MS,2010-02-01,54854.0
GO,2010-02-01,176275.0
DF,2010-02-01,85365.0
RO,2010-03-01,66877.0
AC,2010-03-01,13999.0
AM,2010-03-01,72659.0
RR,2010-03-01,7626.0
PA,2010-03-01,124857.0
AP,2010-03-01,11639.0
TO,2010-03-01,34995.0
MA,2010-03-01,106280.0
PI,2010-03-01,50480.0
CE,2010-03-01,143283.0
RN,2010-03-01,75285.0
PB,2010-03-01,73989.0
PE,2010-03-01,195572.0
AL,2010-03-01,51021.0
SE,2010-03-01,44363.0
BA,2010-03-01,294896.0
MG,2010-03-01,578572.0
ES,2010-03-01,101674.0
RJ,2010-03-01,344264.0
SP,2010-03-01,1316193.0
PR,2010-03-01,331161.0
SC,2010-03-01,241177.0
RS,2010-03-01,274172.0
MT,2010-03-01,91529.0
MS,2010-03-01,66686.0
GO,2010-03-01,217929.0
DF,2010-03-01,103105.0
RO,2010-04-01,68114.0
AC,2010-04-01,10883.0
AM,2010-04-01,64381.0
RR,2010-04-01,6218.0
PA,2010-04-01,107047.0
AP,2010-04-01,8572.0
TO,2010-04-01,41649.0
MA,2010-04-01,90890.0
PI,2010-04-01,43785.0
CE,2010-04-01,125297.0
RN,2010-04-01,67041.0
PB,2010-04-01,66595.0
PE,2010-04-01,171479.0
AL,2010-04-01,46153.0
SE,2010-04-01,34346.0
BA,2010-04-01,245168.0
MG,2010-04-01,533165.0
ES,2010-04-01,97169.0
RJ,2010-04-01,307211.0
SP,2010-04-01,1183106.0
PR,2010-04-01,296522.0
SC,2010-04-01,215317.0
RS,2010-04-01,240049.0
MT,2010-04-01,82698.0
MS,2010-04-01,63328.0
GO,2010-04-01,196222.0
DF,2010-04-01,90761.0
RO,2010-05-01,74693.0
AC,2010-05-01,12063.0
AM,2010-05-01,63810.0
RR,2010-05-01,6211.0
PA,2010-05-01,117699.0
AP,2010-05-01,8742.0
TO,2010-05-01,46038.0
MA,2010-05-01,103744.0
PI,2010-05-01,51401.0
CE,2010-05-01,130266.0
RN,2010-05-01,65230.0
PB,2010-05-01,67561.0
PE,2010-05-01,174310.0
AL,2010-05-01,47980.0
SE,2010-05-01,38924.0
BA,2010-05-01,284621.0
MG,2010-05-01,560354.0
ES,2010-05-01,93959.0
RJ,2010-05-01,356467.0
SP,2010-05-01,1271088.0
PR,2010-05-01,313794.0
SC,2010-05-01,223331.0
RS,2010-05-01,235199.0
MT,2010-05-01,94332.0
MS,2010-05-01,68015.0
GO,2010-05-01,216849.0
DF,2010-05-01,103517.0
RO,2010-06-01,69723.0
AC,2010-06-01,12514.0
AM,2010-06-01,63905.0
RR,2010-06-01,6338.0
PA,2010-06-01,138844.0
AP,2010-06-01,14176.0
TO,2010-06-01,43433.0
MA,2010-06-01,114609.0
PI,2010-06-01,48648.0
CE,2010-06-01,148729.0
RN,2010-06-01,63704.0
PB,2010-06-01,65345.0
PE,2010-06-01,175701.0
AL,2010-06-01,39314.0
SE,2010-06-01,33763.0
BA,2010-06-01,268126.0
MG,2010-06-01,546486.0
ES,2010-06-01,99981.0
RJ,2010-06-01,369496.0
SP,2010-06-01,1233481.0
PR,2010-06-01,321068.0
SC,2010-06-01,238782.0
RS,2010-06-01,251884.0
MT,2010-06-01,97843.0
MS,2010-06-01,69188.0
GO,2010-06-01,224206.0
DF,2010-06-01,101609.0
RO,2010-07-01,88606.0
AC,2010-07-01,18791.0
AM,2010-07-01,64854.0
RR,2010-07-01,7085.0
PA,2010-07-01,148287.0
AP,2010-07-01,15360.0
TO,2010-07-01,50079.0
MA,2010-07-01,129681.0
PI,2010-07-01,62497.0
CE,2010-07-01,153951.0
RN,2010-07-01,75670.0
PB,2010-07-01,73299.0
PE,2010-07-01,203870.0
AL,2010-07-01,45354.0
SE,2010-07-01,38812.0
BA,2010-07-01,270271.0
MG,2010-07-01,601745.0
ES,2010-07-01,107528.0
RJ,2010-07-01,374629.0
SP,2010-07-01,1225127.0
PR,2010-07-01,338081.0
SC,2010-07-01,255631.0
RS,2010-07-01,250763.0
MT,2010-07-01,112852.0
MS,2010-07-01,81537.0
GO,2010-07-01,247363.0
DF,2010-07-01,105403.0
RO,2010-08-01,91828.0
AC,2010-08-01,20986.0
AM,2010-08-01,62407.0
RR,2010-08-01,7315.0
PA,2010-08-01,150136.0
AP,2010-08-01,14198.0
TO,2010-08-01,53189.0
MA,2010-08-01,120786.0
PI,2010-08-01,57589.0
CE,2010-08-01,178971.0
RN,2010-08-01,74932.0
PB,2010-08-01,72335.0
PE,2010-08-01,211944.0
AL,2010-08-01,51514.0
SE,2010-08-01,40815.0
BA,2010-08-01,282262.0
MG,2010-08-01,647700.0
ES,2010-08-01,116636.0
RJ,2010-08-01,399587.0
SP,2010-08-01,1345003.0
PR,2010-08-01,349058.0
SC,2010-08-01,257961.0
RS,2010-08-01,267189.0
MT,2010-08-01,99976.0
MS,2010-08-01,75708.0
GO,2010-08-01,254223.0
DF,2010-08-01,108029.0
RO,2010-09-01,79600.0
AC,2010-09-01,15808.0
AM,2010-09-01,70814.0
RR,2010-09-01,6640.0
PA,2010-09-01,153064.0
AP,2010-09-01,16247.0
TO,2010-09-01,43757.0
MA,2010-09-01,122791.0
PI,2010-09-01,55384.0
CE,2010-09-01,155598.0
RN,2010-09-01,79151.0
PB,2010-09-01,72595.0
PE,2010-09-01,214065.0
AL,2010-09-01,50908.0
SE,2010-09-01,41580.0
BA,2010-09-01,293852.0
MG,2010-09-01,628612.0
ES,2010-09-01,111909.0
RJ,2010-09-01,393905.0
SP,2010-09-01,1299821.0
PR,2010-09-01,341011.0
SC,2010-09-01,263827.0
RS,2010-09-01,253323.0
MT,2010-09-01,93907.0
MS,2010-09-01,70757.0
GO,2010-09-01,258609.0
DF,2010-09-01,106331.0
RO,2010-10-01,98639.0
AC,2010-10-01,18127.0
AM,2010-10-01,70916.0
RR,2010-10-01,6459.0
PA,2010-10-01,158709.0
AP,2010-10-01,12404.0
TO,2010-10-01,37019.0
MA,2010-10-01,127150.0
PI,2010-10-01,57195.0
CE,2010-10-01,149923.0
RN,2010-10-01,74257.0
PB,2010-10-01,69115.0
PE,2010-10-01,223199.0
AL,2010-10-01,50898.0
SE,2010-10-01,45091.0
BA,2010-10-01,304568.0
MG,2010-10-01,596227.0
ES,2010-10-01,108934.0
RJ,2010-10-01,366444.0
SP,2010-10-01,1231045.0
PR,2010-10-01,326660.0
SC,2010-10-01,267393.0
RS,2010-10-01,287265.0
MT,2010-10-01,97158.0
MS,2010-10-01,69162.0
GO,2010-10-01,240714.0
DF,2010-10-01,102258.0
RO,2010-11-01,103767.0
AC,2010-11-01,18846.0
AM,2010-11-01,71753.0
RR,2010-11-01,8807.0
PA,2010-11-01,148366.0
AP,2010-11-01,12009.0
TO,2010-11-01,39748.0
MA,2010-11-01,122642.0
PI,2010-11-01,58307.0
CE,2010-11-01,137036.0
RN,2010-11-01,73831.0
PB,2010-11-01,71732.0
PE,2010-11-01,243761.0
AL,2010-11-01,55138.0
SE,2010-11-01,43149.0
BA,2010-11-01,304030.0
MG,2010-11-01,544711.0
ES,2010-11-01,102700.0
RJ,2010-11-01,365448.0
SP,2010-11-01,1223599.0
PR,2010-11-01,333032.0
SC,2010-11-01,260253.0
RS,2010-11-01,285991.0
MT,2010-11-01,108130.0
MS,2010-11-01,70414.0
GO,2010-11-01,228358.0
DF,2010-11-01,93999.0
RO,2010-12-01,86207.0
AC,2010-12-01,14332.0
AM,2010-12-01,79148.0
RR,2010-12-01,8951.0
PA,2010-12-01,164830.0
AP,2010-12-01,15811.0
TO,2010-12-01,35278.0
MA,2010-12-01,140605.0
PI,2010-12-01,58174.0
CE,2010-12-01,201888.0
RN,2010-12-01,77403.0
PB,2010-12-01,72743.0
PE,2010-12-01,269049.0
AL,2010-12-01,57804.0
SE,2010-12-01,46128.0
BA,2010-12-01,295281.0
MG,2010-12-01,538872.0
ES,2010-12-01,100920.0
RJ,2010-12-01,332539.0
SP,2010-12-01,1086738.0
PR,2010-12-01,291609.0
SC,2010-12-01,228137.0
RS,2010-12-01,288589.0
MT,2010-12-01,76336.0
MS,2010-12-01,69464.0
GO,2010-12-01,213644.0
DF,2010-12-01,87008.0
RO,2011-01-01,86627.0
AC,2011-01-01,11415.0
AM,2011-01-01,71494.0
RR,2011-01-01,11753.0
PA,2011-01-01,140059.0
AP,2011-01-01,15404.0
TO,2011-01-01,32445.0
MA,2011-01-01,94426.0
PI,2011-01-01,59203.0
CE,2011-01-01,141567.0
RN,2011-01-01,74006.0
PB,2011-01-01,92731.0
PE,2011-01-01,214807.0
AL,2011-01-01,61858.0
SE,2011-01-01,45646.0
BA,2011-01-01,287721.0
MG,2011-01-01,516590.0
ES,2011-01-01,108195.0
RJ,2011-01-01,328629.0
SP,2011-01-01,1046862.0
PR,2011-01-01,313591.0
SC,2011-01-01,231765.0
RS,2011-01-01,258457.0
MS,2011-01-01,69038.0
MT,2011-01-01,79550.0
GO,2011-01-01,203609.0
DF,2011-01-01,90254.0
RO,2011-02-01,89239.0
AC,2011-02-01,13360.0
AM,2011-02-01,64471.0
RR,2011-02-01,10452.0
PA,2011-02-01,134612.0
AP,2011-02-01,11193.0
TO,2011-02-01,30100.0
MA,2011-02-01,104158.0
PI,2011-02-01,40233.0
CE,2011-02-01,115864.0
RN,2011-02-01,61738.0
PB,2011-02-01,67200.0
PE,2011-02-01,177932.0
AL,2011-02-01,60153.0
SE,2011-02-01,43796.0
BA,2011-02-01,278180.0
MG,2011-02-01,558484.0
ES,2011-02-01,107909.0
RJ,2011-02-01,329562.0
SP,2011-02-01,1124482.0
PR,2011-02-01,308435.0
SC,2011-02-01,226547.0
RS,2011-02-01,239847.0
MS,2011-02-01,65487.0
MT,2011-02-01,79407.0
GO,2011-02-01,213322.0
DF,2011-02-01,98661.0
RO,2011-03-01,70964.0
AC,2011-03-01,12147.0
AM,2011-03-01,72246.0
RR,2011-03-01,10200.0
PA,2011-03-01,130483.0
AP,2011-03-01,9357.0
TO,2011-03-01,34206.0
MA,2011-03-01,79061.0
PI,2011-03-01,46096.0
CE,2011-03-01,141204.0
RN,2011-03-01,67017.0
PB,2011-03-01,89158.0
PE,2011-03-01,195635.0
AL,2011-03-01,76210.0
SE,2011-03-01,46183.0
BA,2011-03-01,280752.0
MG,2011-03-01,556002.0
ES,2011-03-01,102815.0
RJ,2011-03-01,332044.0
SP,2011-03-01,1189115.0
PR,2011-03-01,354219.0
SC,2011-03-01,282090.0
RS,2011-03-01,292770.0
MS,2011-03-01,62968.0
MT,2011-03-01,83262.0
GO,2011-03-01,211721.0
DF,2011-03-01,103377.0
RO,2011-04-01,51254.0
AC,2011-04-01,10035.0
AM,2011-04-01,70211.0
RR,2011-04-01,8940.0
PA,2011-04-01,130194.0
AP,2011-04-01,11456.0
TO,2011-04-01,30737.0
MA,2011-04-01,95736.0
PI,2011-04-01,38262.0
CE,2011-04-01,139449.0
RN,2011-04-01,63006.0
PB,2011-04-01,73795.0
PE,2011-04-01,174575.0
AL,2011-04-01,59365.0
SE,2011-04-01,43550.0
BA,2011-04-01,276020.0
MG,2011-04-01,570738.0
ES,2011-04-01,100244.0
RJ,2011-04-01,326855.0
SP,2011-04-01,1163951.0
PR,2011-04-01,321241.0
SC,2011-04-01,243255.0
RS,2011-04-01,258432.0
MS,2011-04-01,67299.0
MT,2011-04-01,80809.0
GO,2011-04-01,219587.0
DF,2011-04-01,97920.0
RO,2011-05-01,79718.0
AC,2011-05-01,13453.0
AM,2011-05-01,78267.0
RR,2011-05-01,7316.0
PA,2011-05-01,152468.0
AP,2011-05-01,15365.0
TO,2011-05-01,40127.0
MA,2011-05-01,86758.0
PI,2011-05-01,47216.0
CE,2011-05-01,113440.0
RN,2011-05-01,62958.0
PB,2011-05-01,72218.0
PE,2011-05-01,204844.0
AL,2011-05-01,51659.0
SE,2011-05-01,45000.0
BA,2011-05-01,311649.0
MG,2011-05-01,676878.0
ES,2011-05-01,106539.0
RJ,2011-05-01,370477.0
SP,2011-05-01,1353267.0
PR,2011-05-01,369826.0
SC,2011-05-01,262534.0
RS,2011-05-01,296282.0
MS,2011-05-01,78552.0
MT,2011-05-01,103142.0
GO,2011-05-01,257807.0
DF,2011-05-01,112389.0
RO,2011-06-01,92461.0
AC,2011-06-01,16209.0
AM,2011-06-01,77957.0
RR,2011-06-01,6204.0
PA,2011-06-01,159308.0
AP,2011-06-01,12067.0
TO,2011-06-01,41291.0
MA,2011-06-01,97678.0
PI,2011-06-01,55116.0
CE,2011-06-01,136542.0
RN,2011-06-01,66641.0
PB,2011-06-01,73324.0
PE,2011-06-01,197308.0
AL,2011-06-01,55008.0
SE,2011-06-01,43706.0
BA,2011-06-01,284493.0
MG,2011-06-01,626571.0
ES,2011-06-01,109934.0
RJ,2011-06-01,384873.0
SP,2011-06-01,1293030.0
PR,2011-06-01,366169.0
SC,2011-06-01,264380.0
RS,2011-06-01,295748.0
MS,2011-06-01,80201.0
MT,2011-06-01,112599.0
GO,2011-06-01,256634.0
DF,2011-06-01,113662.0
RO,2011-07-01,95233.0
AC,2011-07-01,15530.0
AM,2011-07-01,69125.0
RR,2011-07-01,8290.0
PA,2011-07-01,155651.0
AP,2011-07-01,12195.0
TO,2011-07-01,39823.0
MA,2011-07-01,106713.0
PI,2011-07-01,57930.0
CE,2011-07-01,153277.0
RN,2011-07-01,65665.0
PB,2011-07-01,59061.0
PE,2011-07-01,187852.0
AL,2011-07-01,53624.0
SE,2011-07-01,46368.0
BA,2011-07-01,315672.0
MG,2011-07-01,638156.0
ES,2011-07-01,110294.0
RJ,2011-07-01,383865.0
SP,2011-07-01,1307856.0
PR,2011-07-01,343894.0
SC,2011-07-01,255091.0
RS,2011-07-01,280502.0
MS,2011-07-01,82136.0
MT,2011-07-01,115436.0
GO,2011-07-01,256767.0
DF,2011-07-01,116842.0
RO,2011-08-01,111497.0
AC,2011-08-01,18462.0
AM,2011-08-01,91194.0
RR,2011-08-01,7870.0
PA,2011-08-01,186980.0
AP,2011-08-01,13571.0
TO,2011-08-01,45730.0
MA,2011-08-01,117029.0
PI,2011-08-01,58394.0
CE,2011-08-01,167021.0
RN,2011-08-01,74419.0
PB,2011-08-01,72088.0
PE,2011-08-01,231788.0
AL,2011-08-01,63884.0
SE,2011-08-01,53442.0
BA,2011-08-01,343997.0
MG,2011-08-01,682660.0
ES,2011-08-01,116224.0
RJ,2011-08-01,428420.0
SP,2011-08-01,1392359.0
PR,2011-08-01,355596.0
SC,2011-08-01,251899.0
RS,2011-08-01,278658.0
MS,2011-08-01,92562.0
MT,2011-08-01,113211.0
GO,2011-08-01,275628.0
DF,2011-08-01,126830.0
RO,2011-09-01,101484.0
AC,2011-09-01,19936.0
AM,2011-09-01,86092.0
RR,2011-09-01,6693.0
PA,2011-09-01,162849.0
AP,2011-09-01,13957.0
TO,2011-09-01,42797.0
MA,2011-09-01,114554.0
PI,2011-09-01,58087.0
CE,2011-09-01,163692.0
RN,2011-09-01,84194.0
PB,2011-09-01,89582.0
PE,2011-09-01,247553.0
AL,2011-09-01,59893.0
SE,2011-09-01,51711.0
BA,2011-09-01,337718.0
MG,2011-09-01,647680.0
ES,2011-09-01,117165.0
RJ,2011-09-01,389212.0
SP,2011-09-01,1314434.0
