,data,estados,consumo
3364,200005,MA,54943
3365,200006,MA,41810
3366,200007,MA,40784
3367,200008,MA,54064
3368,200009,MA,39301
3369,200010,MA,50830
3370,200011,MA,53706
3371,200012,MA,55576
3372,200101,MA,47333.333333333336
3373,200102,MA,47333.333333333336
3374,200103,MA,47333.333333333336
3375,200104,MA,47333.333333333336
3376,200105,MA,47333.333333333336
3377,200106,MA,47333.333333333336
3378,200107,MA,47333.333333333336
3379,200108,MA,47333.333333333336
3380,200109,MA,47333.333333333336
3381,200110,MA,47333.333333333336
3382,200111,MA,47333.333333333336
3383,200112,MA,47333.333333333336
3384,200201,MA,39250.0
3385,200202,MA,39250.0
3386,200203,MA,39250.0
3387,200204,MA,39250.0
3388,200205,MA,39250.0
3389,200206,MA,39250.0
3390,200207,MA,39250.0
3391,200208,MA,39250.0
3392,200209,MA,39250.0
3393,200210,MA,39250.0
3394,200211,MA,39250.0
3395,200212,MA,39250.0
3396,200301,MA,43342.0
3397,200302,MA,28663.0
3398,200303,MA,27900.0
3399,200304,MA,25739.0
3400,200305,MA,30203.0
3401,200306,MA,37590.0
3402,200307,MA,42741.0
3403,200308,MA,42427.0
3404,200309,MA,42993.0
3405,200310,MA,51235.0
3406,200311,MA,47963.0
3407,200312,MA,49930.0
3408,200401,MA,42076.0
3409,200402,MA,30183.0
3410,200403,MA,40701.0
3411,200404,MA,39783.0
3412,200405,MA,38903.0
3413,200406,MA,46111.0
3414,200407,MA,49146.0
3415,200408,MA,39027.0
3416,200409,MA,48068.0
3417,200410,MA,46069.0
3418,200411,MA,50343.0
3419,200412,MA,60595.0
3420,200501,MA,56124.0
3421,200502,MA,39810.0
3422,200503,MA,44937.0
3423,200504,MA,41661.0
3424,200505,MA,47350.0
3425,200506,MA,50153.0
3426,200507,MA,53112.0
3427,200508,MA,51788.0
3428,200509,MA,46690.0
3429,200510,MA,45263.0
3430,200511,MA,44122.0
3431,200512,MA,58448.0
3432,200601,MA,60434.0
3433,200602,MA,46215.0
3434,200603,MA,47645.0
3435,200604,MA,34471.0
3436,200605,MA,48018.0
3437,200606,MA,51261.0
3438,200607,MA,55481.0
3439,200608,MA,67221.0
3440,200609,MA,66365.0
3441,200610,MA,67593.0
3442,200611,MA,72762.0
3443,200612,MA,76473.0
3444,200701,MA,66018.0
3445,200702,MA,46901.0
3446,200703,MA,58996.0
3447,200704,MA,47399.0
3448,200705,MA,60944.0
3449,200706,MA,67694.0
3450,200707,MA,75379.0
3451,200708,MA,81215.0
3452,200709,MA,73794.0
3453,200710,MA,81122.0
3454,200711,MA,77051.0
3455,200712,MA,80334.0
3456,200801,MA,76203
3457,200802,MA,62689
3458,200803,MA,59277
3459,200804,MA,66515
3460,200805,MA,75316
3461,200806,MA,73736
3462,200807,MA,90155
3463,200808,MA,92746
3464,200809,MA,94415
3465,200810,MA,92246
3466,200811,MA,90225
3467,200812,MA,89682
3468,200901,MA,87597
3469,200902,MA,65820
3470,200903,MA,73529
3471,200904,MA,60861
3472,200905,MA,74791
3473,200906,MA,92624
3474,200907,MA,112502
3475,200908,MA,108962
3476,200909,MA,122241
3477,200910,MA,105851
3478,200911,MA,109385
3479,200912,MA,109423
3480,201001,MA,104353
3481,201002,MA,95210
3482,201003,MA,106280
3483,201004,MA,90890
3484,201005,MA,103744
3485,201006,MA,114609
3486,201007,MA,129681
3487,201008,MA,120786
3488,201009,MA,122791
3489,201010,MA,127150
3490,201011,MA,122642
3491,201012,MA,140605
3492,201101,MA,94426
3493,201102,MA,104158
3494,201103,MA,79061
3495,201104,MA,95736.0
3496,201105,MA,86758.0
3497,201106,MA,97678.0
3498,201107,MA,106713.0
3499,201108,MA,117029.0
3500,201109,MA,114554.0
3501,201110,MA,115920.0
3502,201111,MA,123896.0
3503,201112,MA,146087.0
3504,201201,MA,112020.0
3505,201202,MA,101538.0
3506,201203,MA,120242.0
3507,201204,MA,87994.0
3508,201205,MA,115596.0
3509,201206,MA,136142.0
3510,201207,MA,130392.0
3511,201208,MA,142590.0
3512,201209,MA,127100.0
3513,201210,MA,163534.0
3514,201211,MA,140197.0
3515,201212,MA,151425.0
3516,201301,MA,141106.0
3517,201302,MA,98573.0
3518,201303,MA,102713.0
3519,201304,MA,134120.0
3520,201305,MA,110967.0
3521,201306,MA,128004.0
3522,201307,MA,152977.0
3523,201308,MA,139219.0
3524,201309,MA,138733.0
3525,201310,MA,143257.0
3526,201311,MA,148120.0
3527,201312,MA,125336.0
3528,201401,MA,109760.0
3529,201402,MA,131005.0
3530,201403,MA,112690.0
3531,201404,MA,126768.0
3532,201405,MA,117345.0
3533,201406,MA,125040.0
3534,201407,MA,151260.0
3535,201408,MA,168172.0
3536,201409,MA,167879.0
3537,201410,MA,164017.0
3538,201411,MA,157151.0
3539,201412,MA,148655.0
3540,201501,MA,104733.0
3541,201502,MA,137766.0
3542,201503,MA,105347.0
3543,201504,MA,96104.0
3544,201505,MA,101534.0
3545,201506,MA,105247.0
3546,201507,MA,119953.0
3547,201508,MA,114554.0
3548,201509,MA,111012.0
3549,201510,MA,127530.0
3550,201511,MA,118563.0
3551,201512,MA,113426.0
3552,201601,MA,90869.0
3553,201602,MA,92763.0
3554,201603,MA,87250.0
3555,201604,MA,86571.0
3556,201605,MA,94443.0
3557,201606,MA,95000.0
3558,201607,MA,100278.0
3559,201608,MA,97036.0
3560,201609,MA,98001.0
3561,201610,MA,104152.0
3562,201611,MA,108978.0
3563,201612,MA,101536.0
3564,201701,MA,87564.0
3565,201702,MA,66661.0
3566,201703,MA,78801.0
3567,201704,MA,67256.0
3568,201705,MA,84280.0
3569,201706,MA,86501.0
3570,201707,MA,88780.0
3571,201708,MA,86195.0
3572,201709,MA,84121.0
3573,201710,MA,88187.0
3574,201711,MA,79514.0
3575,201712,MA,74061.0
3576,201801,MA,64818.0
3577,201802,MA,44254.0
3578,201803,MA,52169.0
3579,201804,MA,53399.0
3580,201805,MA,45364.0
3581,201806,MA,67103.0
3582,201807,MA,61062.0
3583,201808,MA,73445.0
3584,201809,MA,69471.0
3585,201810,MA,83004.0
3586,201811,MA,77332.0
3587,201812,MA,58591.0
3588,201901,MA,70660.0
3589,201902,MA,50796.0
3590,201903,MA,47834.0
3591,201904,MA,45327.0
3592,201905,MA,54032.0
3593,201906,MA,60657.0
3594,201907,MA,67250.0
3595,201908,MA,70773.0
3596,201909,MA,67010.0
3597,201910,MA,81128.0
3598,201911,MA,81737.0
3599,201912,MA,76841.0
3600,199001,MG,255956
3601,199002,MG,206597
3602,199003,MG,218373
3603,199004,MG,228031
3604,199005,MG,275857
3605,199006,MG,297139
3606,199007,MG,314310
3607,199008,MG,312406
3608,199009,MG,322199
3609,199010,MG,290948
3610,199011,MG,262856
3611,199012,MG,230041
3612,199101,MG,215154
3613,199102,MG,209109
3614,199103,MG,243308
3615,199104,MG,295294
3616,199105,MG,295055
3617,199106,MG,311588
3618,199107,MG,347023
3619,199108,MG,345403
3620,199109,MG,334377
3621,199110,MG,328602
3622,199111,MG,258402
3623,199112,MG,249327
3624,199201,MG,205819
3625,199202,MG,183468
3626,199203,MG,247080
3627,199204,MG,231754
3628,199205,MG,233234
3629,199206,MG,230228
3630,199207,MG,264895
3631,199208,MG,260761
3632,199209,MG,244158
3633,199210,MG,214725
3634,199211,MG,210644
3635,199212,MG,211462
3636,199301,MG,220640
3637,199302,MG,185533
3638,199303,MG,256943
3639,199304,MG,229101
3640,199305,MG,249853
3641,199306,MG,253105
3642,199307,MG,264935
3643,199308,MG,279407
3644,199309,MG,242664
3645,199310,MG,241921
3646,199311,MG,238562
3647,199312,MG,219106
3648,199401,MG,214949
3649,199402,MG,202678
3650,199403,MG,224623
3651,199404,MG,218268
3652,199405,MG,265865
3653,199406,MG,236010
3654,199407,MG,232719
3655,199408,MG,285711
3656,199409,MG,332921
3657,199410,MG,309974
3658,199411,MG,289567
3659,199412,MG,274144
3660,199501,MG,278539
3661,199502,MG,223197
3662,199503,MG,280037
3663,199504,MG,240190
3664,199505,MG,293190
3665,199506,MG,292397
3666,199507,MG,307627
3667,199508,MG,317776
3668,199509,MG,318656
3669,199510,MG,325513
3670,199511,MG,312567
3671,199512,MG,280175
3672,199601,MG,315265
3673,199602,MG,298605
3674,199603,MG,340163
3675,199604,MG,343792
3676,199605,MG,399331
3677,199606,MG,356708
3678,199607,MG,419534
3679,199608,MG,435612
3680,199609,MG,416075
3681,199610,MG,454449
3682,199611,MG,388336
3683,199612,MG,378459
3684,199701,MG,343073
3685,199702,MG,349431
3686,199703,MG,368900
3687,199704,MG,405499
3688,199705,MG,420412
3689,199706,MG,420225
3690,199707,MG,470568
3691,199708,MG,462418
3692,199709,MG,481760
3693,199710,MG,469447
3694,199711,MG,410699
3695,199712,MG,360127
3696,199801,MG,393697
3697,199802,MG,293548
3698,199803,MG,398393
3699,199804,MG,373604
3700,199805,MG,416198
3701,199806,MG,413032
3702,199807,MG,464426
3703,199808,MG,458019
3704,199809,MG,479411
3705,199810,MG,469430
3706,199811,MG,398230
3707,199812,MG,393632
3708,199901,MG,385627
3709,199902,MG,353130
3710,199903,MG,424939
3711,199904,MG,409378
3712,199905,MG,447514
3713,199906,MG,443149
3714,199907,MG,455475
3715,199908,MG,477519
3716,199909,MG,467940
3717,199910,MG,445114
3718,199911,MG,409255
3719,199912,MG,370918
3720,200001,MG,325499
3721,200002,MG,355363
3722,200003,MG,369318
3723,200004,MG,363099
3724,200005,MG,423538
3725,200006,MG,401902
3726,200007,MG,384603
3727,200008,MG,447508
3728,200009,MG,403090
3729,200010,MG,404025
3730,200011,MG,380295
3731,200012,MG,344111
3732,200101,MG,346666.6666666667
3733,200102,MG,346666.6666666667
3734,200103,MG,346666.6666666667
3735,200104,MG,346666.6666666667
3736,200105,MG,346666.6666666667
3737,200106,MG,346666.6666666667
3738,200107,MG,346666.6666666667
3739,200108,MG,346666.6666666667
3740,200109,MG,346666.6666666667
3741,200110,MG,346666.6666666667
3742,200111,MG,346666.6666666667
3743,200112,MG,346666.6666666667
3744,200201,MG,305333.3333333333
3745,200202,MG,305333.3333333333
3746,200203,MG,305333.3333333333
3747,200204,MG,305333.3333333333
3748,200205,MG,305333.3333333333
3749,200206,MG,305333.3333333333
3750,200207,MG,305333.3333333333
3751,200208,MG,305333.3333333333
3752,200209,MG,305333.3333333333
3753,200210,MG,305333.3333333333
3754,200211,MG,305333.3333333333
3755,200212,MG,305333.3333333333
3756,200301,MG,247134.0
3757,200302,MG,305708.0
3758,200303,MG,284168.0
3759,200304,MG,286594.0
3760,200305,MG,312455.0
3761,200306,MG,299651.0
3762,200307,MG,340885.0
3763,200308,MG,322275.0
3764,200309,MG,345219.0
3765,200310,MG,352678.0
3766,200311,MG,295720.0
3767,200312,MG,270978.0
3768,200401,MG,249680.0
3769,200402,MG,219561.0
3770,200403,MG,304641.0
3771,200404,MG,262564.0
3772,200405,MG,299209.0
3773,200406,MG,303866.0
3774,200407,MG,320442.0
3775,200408,MG,318685.0
3776,200409,MG,315841.0
3777,200410,MG,300355.0
3778,200411,MG,297717.0
3779,200412,MG,260237.0
3780,200501,MG,268591.0
3781,200502,MG,246372.0
3782,200503,MG,292439.0
3783,200504,MG,310034.0
3784,200505,MG,322741.0
3785,200506,MG,360513.0
3786,200507,MG,359804.0
3787,200508,MG,406893.0
3788,200509,MG,397527.0
3789,200510,MG,406354.0
3790,200511,MG,375773.0
3791,200512,MG,357530.0
3792,200601,MG,425400.0
3793,200602,MG,375813.0
3794,200603,MG,441698.0
3795,200604,MG,389598.0
3796,200605,MG,465695.0
3797,200606,MG,418447.0
3798,200607,MG,440917.0
3799,200608,MG,479363.0
3800,200609,MG,437792.0
3801,200610,MG,445573.0
3802,200611,MG,401511.0
3803,200612,MG,354139.0
3804,200701,MG,389550.0
3805,200702,MG,355526.0
3806,200703,MG,460107.0
3807,200704,MG,424702.0
3808,200705,MG,466812.0
3809,200706,MG,471673.0
3810,200707,MG,496171.0
3811,200708,MG,531411.0
3812,200709,MG,483813.0
3813,200710,MG,512562.0
3814,200711,MG,457754.0
3815,200712,MG,388355.0
3816,200801,MG,458485
3817,200802,MG,402782
3818,200803,MG,429874
3819,200804,MG,484463
3820,200805,MG,498487
3821,200806,MG,506647
3822,200807,MG,559912
3823,200808,MG,539832
3824,200809,MG,576883
3825,200810,MG,546723
3826,200811,MG,476676
3827,200812,MG,421590
3828,200901,MG,436293
3829,200902,MG,396914
3830,200903,MG,483839
3831,200904,MG,478991
3832,200905,MG,515822
3833,200906,MG,513686
3834,200907,MG,576387
3835,200908,MG,557411
3836,200909,MG,571514
3837,200910,MG,542293
3838,200911,MG,522365
3839,200912,MG,436839
3840,201001,MG,503680
3841,201002,MG,471305
3842,201003,MG,578572
3843,201004,MG,533165
3844,201005,MG,560354
3845,201006,MG,546486
3846,201007,MG,601745
3847,201008,MG,647700
3848,201009,MG,628612
3849,201010,MG,596227
3850,201011,MG,544711
3851,201012,MG,538872
3852,201101,MG,516590
3853,201102,MG,558484
3854,201103,MG,556002
3855,201104,MG,570738.0
3856,201105,MG,676878.0
3857,201106,MG,626571.0
3858,201107,MG,638156.0
3859,201108,MG,682660.0
3860,201109,MG,647680.0
3861,201110,MG,592732.0
3862,201111,MG,577717.0
3863,201112,MG,490780.0
3864,201201,MG,523094.0
3865,201202,MG,538500.0
3866,201203,MG,629774.0
3867,201204,MG,565656.0
3868,201205,MG,623271.0
3869,201206,MG,586932.0
3870,201207,MG,634043.0
3871,201208,MG,681586.0
3872,201209,MG,614072.0
3873,201210,MG,650068.0
3874,201211,MG,569608.0
3875,201212,MG,527422.0
3876,201301,MG,560056.0
3877,201302,MG,513715.0
3878,201303,MG,553798.0
3879,201304,MG,623269.0
3880,201305,MG,623440.0
3881,201306,MG,580818.0
3882,201307,MG,678442.0
3883,201308,MG,680488.0
3884,201309,MG,652390.0
3885,201310,MG,682758.0
3886,201311,MG,590151.0
3887,201312,MG,486646.0
3888,201401,MG,576568.0
3889,201402,MG,625432.0
3890,201403,MG,649394.0
3891,201404,MG,646918.0
3892,201405,MG,721188.0
3893,201406,MG,642243.0
3894,201407,MG,708274.0
3895,201408,MG,713702.0
3896,201409,MG,733113.0
3897,201410,MG,724279.0
3898,201411,MG,613799.0
3899,201412,MG,557007.0
3900,201501,MG,525105.0
3901,201502,MG,627717.0
3902,201503,MG,651834.0
3903,201504,MG,596613.0
3904,201505,MG,626130.0
3905,201506,MG,626394.0
3906,201507,MG,561989.0
3907,201508,MG,494133.0
3908,201509,MG,465763.0
3909,201510,MG,487701.0
3910,201511,MG,408303.0
3911,201512,MG,396658.0
3912,201601,MG,416150.0
3913,201602,MG,339621.0
3914,201603,MG,466774.0
3915,201604,MG,415069.0
3916,201605,MG,439446.0
3917,201606,MG,440616.0
3918,201607,MG,429457.0
3919,201608,MG,468183.0
3920,201609,MG,438992.0
3921,201610,MG,417542.0
3922,201611,MG,380746.0
3923,201612,MG,363966.0
3924,201701,MG,390594.0
3925,201702,MG,338767.0
3926,201703,MG,419962.0
3927,201704,MG,387800.0
3928,201705,MG,391122.0
3929,201706,MG,409739.0
3930,201707,MG,413460.0
3931,201708,MG,497019.0
3932,201709,MG,476478.0
3933,201710,MG,421395.0
3934,201711,MG,413641.0
3935,201712,MG,338033.0
3936,201801,MG,431028.0
3937,201802,MG,305105.0
3938,201803,MG,402406.0
3939,201804,MG,419419.0
3940,201805,MG,336054.0
3941,201806,MG,568395.0
3942,201807,MG,541488.0
3943,201808,MG,537851.0
3944,201809,MG,526265.0
3945,201810,MG,559293.0
3946,201811,MG,466646.0
3947,201812,MG,416049.0
3948,201901,MG,501489.0
3949,201902,MG,460699.0
3950,201903,MG,445583.0
3951,201904,MG,509271.0
3952,201905,MG,532602.0
3953,201906,MG,500905.0
3954,201907,MG,588495.0
3955,201908,MG,589349.0
3956,201909,MG,543982.0
3957,201910,MG,614074.0
3958,201911,MG,557419.0
3959,201912,MG,412582.0
3960,199001,MS,32813
3961,199002,MS,21638
3962,199003,MS,17629
3963,199004,MS,21144
3964,199005,MS,26482
3965,199006,MS,28114
3966,199007,MS,33376
3967,199008,MS,33823
3968,199009,MS,31333
3969,199010,MS,29733
3970,199011,MS,21254
3971,199012,MS,21362
3972,199101,MS,24276
3973,199102,MS,21473
3974,199103,MS,25329
3975,199104,MS,29122
3976,199105,MS,33735
3977,199106,MS,35033
3978,199107,MS,37285
3979,199108,MS,38619
3980,199109,MS,36483
3981,199110,MS,29835
3982,199111,MS,26875
3983,199112,MS,21201
3984,199201,MS,27068
3985,199202,MS,18678
3986,199203,MS,23059
3987,199204,MS,21306
3988,199205,MS,22512
3989,199206,MS,25250
3990,199207,MS,28110
3991,199208,MS,27646
3992,199209,MS,22003
3993,199210,MS,26189
3994,199211,MS,20961
3995,199212,MS,25394
3996,199301,MS,25579
3997,199302,MS,20683
3998,199303,MS,23961
3999,199304,MS,24268
4000,199305,MS,28077
4001,199306,MS,25260
4002,199307,MS,26449
4003,199308,MS,31177
4004,199309,MS,32110
4005,199310,MS,31279
4006,199311,MS,28323
4007,199312,MS,31913
4008,199401,MS,28921
4009,199402,MS,27634
4010,199403,MS,30224
4011,199404,MS,26773
4012,199405,MS,36095
4013,199406,MS,36065
4014,199407,MS,26867
4015,199408,MS,34860
4016,199409,MS,37526
4017,199410,MS,32632
4018,199411,MS,30911
4019,199412,MS,33486
4020,199501,MS,32483
4021,199502,MS,28290
4022,199503,MS,38551
4023,199504,MS,28982
4024,199505,MS,38136
4025,199506,MS,35051
4026,199507,MS,33815
4027,199508,MS,38069
4028,199509,MS,33871
4029,199510,MS,33298
4030,199511,MS,38868
4031,199512,MS,32792
4032,199601,MS,27686
4033,199602,MS,28492
4034,199603,MS,32734
4035,199604,MS,30293
4036,199605,MS,33224
4037,199606,MS,31561
4038,199607,MS,36602
4039,199608,MS,39106
4040,199609,MS,33123
4041,199610,MS,37319
4042,199611,MS,37483
4043,199612,MS,32338
4044,199701,MS,33824
4045,199702,MS,30284
4046,199703,MS,35696
4047,199704,MS,34531
4048,199705,MS,36627
4049,199706,MS,29457
4050,199707,MS,40324
4051,199708,MS,39005
4052,199709,MS,36461
4053,199710,MS,37624
4054,199711,MS,33821
4055,199712,MS,33018
4056,199801,MS,35811
4057,199802,MS,34568
4058,199803,MS,42787
4059,199804,MS,37264
4060,199805,MS,45569
4061,199806,MS,41918
4062,199807,MS,45927
4063,199808,MS,43498
4064,199809,MS,41836
4065,199810,MS,39217
4066,199811,MS,38225
4067,199812,MS,37759
4068,199901,MS,39922
4069,199902,MS,33134
4070,199903,MS,41653
4071,199904,MS,35225
4072,199905,MS,40671
4073,199906,MS,36743
4074,199907,MS,37241
4075,199908,MS,40005
4076,199909,MS,39754
4077,199910,MS,38615
4078,199911,MS,35849
4079,199912,MS,35320
4080,200001,MS,33762
4081,200002,MS,31653
4082,200003,MS,33704
4083,200004,MS,32918
4084,200005,MS,40556
4085,200006,MS,37266
4086,200007,MS,36419
4087,200008,MS,40140
4088,200009,MS,38440
4089,200010,MS,37631
4090,200011,MS,38444
4091,200012,MS,35978
4092,200101,MS,41416.666666666664
4093,200102,MS,41416.666666666664
4094,200103,MS,41416.666666666664
4095,200104,MS,41416.666666666664
4096,200105,MS,41416.666666666664
4097,200106,MS,41416.666666666664
4098,200107,MS,41416.666666666664
4099,200108,MS,41416.666666666664
4100,200109,MS,41416.666666666664
4101,200110,MS,41416.666666666664
4102,200111,MS,41416.666666666664
4103,200112,MS,41416.666666666664
4104,200201,MS,35333.333333333336
4105,200202,MS,35333.333333333336
4106,200203,MS,35333.333333333336
4107,200204,MS,35333.333333333336
4108,200205,MS,35333.333333333336
4109,200206,MS,35333.333333333336
4110,200207,MS,35333.333333333336
4111,200208,MS,35333.333333333336
4112,200209,MS,35333.333333333336
4113,200210,MS,35333.333333333336
4114,200211,MS,35333.333333333336
4115,200212,MS,35333.333333333336
4116,200301,MS,33744.0
4117,200302,MS,32230.0
4118,200303,MS,33559.0
4119,200304,MS,34283.0
4120,200305,MS,36066.0
4121,200306,MS,35697.0
4122,200307,MS,40248.0
4123,200308,MS,36262.0
4124,200309,MS,34630.0
4125,200310,MS,36875.0
4126,200311,MS,33128.0
4127,200312,MS,30870.0
4128,200401,MS,36256.0
4129,200402,MS,33675.0
4130,200403,MS,43734.0
4131,200404,MS,36187.0
4132,200405,MS,33413.0
4133,200406,MS,39588.0
4134,200407,MS,42637.0
4135,200408,MS,44213.0
4136,200409,MS,42226.0
4137,200410,MS,36618.0
4138,200411,MS,37872.0
4139,200412,MS,39746.0
4140,200501,MS,33550.0
4141,200502,MS,33682.0
4142,200503,MS,40149.0
4143,200504,MS,39205.0
4144,200505,MS,38897.0
4145,200506,MS,40481.0
4146,200507,MS,41787.0
4147,200508,MS,51050.0
4148,200509,MS,40518.0
4149,200510,MS,37686.0
4150,200511,MS,41135.0
4151,200512,MS,41341.0
4152,200601,MS,43106.0
4153,200602,MS,32601.0
4154,200603,MS,42728.0
4155,200604,MS,37874.0
4156,200605,MS,42090.0
4157,200606,MS,41427.0
4158,200607,MS,44939.0
4159,200608,MS,49562.0
4160,200609,MS,47439.0
4161,200610,MS,48032.0
4162,200611,MS,46778.0
4163,200612,MS,38909.0
4164,200701,MS,42744.0
4165,200702,MS,37565.0
4166,200703,MS,47589.0
4167,200704,MS,44965.0
4168,200705,MS,47485.0
4169,200706,MS,50767.0
4170,200707,MS,52952.0
4171,200708,MS,56268.0
4172,200709,MS,57078.0
4173,200710,MS,68763.0
4174,200711,MS,65294.0
4175,200712,MS,61459.0
4176,200801,MS,65910
4177,200802,MS,58929
4178,200803,MS,62311
4179,200804,MS,65439
4180,200805,MS,68618
4181,200806,MS,72138
4182,200807,MS,82637
4183,200808,MS,70990
4184,200809,MS,73662
4185,200810,MS,72422
4186,200811,MS,63729
4187,200812,MS,57986
4188,200901,MS,55541
4189,200902,MS,50236
4190,200903,MS,57625
4191,200904,MS,56675
4192,200905,MS,58566
4193,200906,MS,58508
4194,200907,MS,59896
4195,200908,MS,59722
4196,200909,MS,63228
4197,200910,MS,64044
4198,200911,MS,59624
4199,200912,MS,49662
4200,201001,MS,54036
4201,201002,MS,54854
4202,201003,MS,66686
4203,201004,MS,63328
4204,201005,MS,68015
4205,201006,MS,69188
4206,201007,MS,81537
4207,201008,MS,75708
4208,201009,MS,70757
4209,201010,MS,69162
4210,201011,MS,70414
4211,201012,MS,69464
4212,201101,MS,69038
4213,201102,MS,65487
4214,201103,MS,62968
4215,201104,MS,67299.0
4216,201105,MS,78552.0
4217,201106,MS,80201.0
4218,201107,MS,82136.0
4219,201108,MS,92562.0
4220,201109,MS,87281.0
4221,201110,MS,83106.0
4222,201111,MS,79173.0
4223,201112,MS,75445.0
4224,201201,MS,72993.0
4225,201202,MS,75727.0
4226,201203,MS,85555.0
4227,201204,MS,77221.0
4228,201205,MS,92229.0
4229,201206,MS,75154.0
4230,201207,MS,94693.0
4231,201208,MS,101556.0
4232,201209,MS,85395.0
4233,201210,MS,88491.0
4234,201211,MS,87067.0
4235,201212,MS,72543.0
4236,201301,MS,80967.0
4237,201302,MS,78856.0
4238,201303,MS,79126.0
4239,201304,MS,83545.0
4240,201305,MS,93401.0
4241,201306,MS,79391.0
4242,201307,MS,89840.0
4243,201308,MS,96235.0
4244,201309,MS,92470.0
4245,201310,MS,89776.0
4246,201311,MS,90520.0
4247,201312,MS,74481.0
4248,201401,MS,84582.0
4249,201402,MS,82582.0
4250,201403,MS,80368.0
4251,201404,MS,80047.0
4252,201405,MS,89219.0
4253,201406,MS,86202.0
4254,201407,MS,89124.0
4255,201408,MS,96403.0
