estados,data,pib_pc,pib_pmc,pib_pcpt,populacao,pib_cc,ipca,incc,igp,selic,idh_long,idh_renda,idh_educacao,nfsp,estoque,desemprego,producao,consumo
PR,200305,138164899.94852,76700178.02596907,1.276479195298485,2165852.0,6766960.630293546,184.63,28.22,-0.67,0.06693057142999999,0.7063,0.6324,0.3748,3.94,6172460.00795063,7.7044727463,47020.0,185597.0
RJ,200305,272405714.76852065,150612901.47018984,1.6755881492439395,299305.0,18008128.7036538,184.63,28.22,-0.67,0.06693057142999999,0.7685,0.5797,0.5735,3.94,6172460.00795063,11.7121955601,60170.0,256535.0
RN,200305,20705996.07207382,11442007.998270618,0.6569862774462123,12014023.0,1412721.7748725282,184.63,28.22,-0.67,0.06693057142999999,0.7276,0.7561,0.4563,3.94,6172460.00795063,7.255708857899999,58361.0,33606.0
RO,200305,11960954.183353955,6638466.091356098,0.7545898924522727,6433713.0,912705.3405972178,184.63,28.22,-0.67,0.06693057142999999,0.8148,0.629,0.5461,3.94,6172460.00795063,6.8787887412,66722.0,14431.0
RR,200305,3793291.1439834633,2095809.2317062144,0.9839384959272728,1639035.0,300223.0787823552,184.63,28.22,-0.67,0.06693057142999999,0.7216,0.7347,0.4146,3.94,6172460.00795063,5.8989895206,67499.0,6786.0
RS,200305,150504941.41519764,83441654.94437824,1.3096820826659092,2649747.0,6892021.795390597,184.63,28.22,-0.67,0.06693057142999999,0.7446,0.6714,0.5083,3.94,6172460.00795063,7.708314153300001,59720.0,184331.0
SC,200305,83280633.69880243,46122977.65125597,1.3624534413189393,4098513.0,4811301.751623109,184.63,28.22,-0.67,0.06693057142999999,0.8264,0.6649,0.5773,3.94,6172460.00795063,4.9902867955,52518.0,150523.0
SE,200305,16133238.023055146,8926970.976488754,0.7900904645007576,4990749.0,868046.1672127013,184.63,28.22,-0.67,0.06693057142999999,0.8037,0.7338,0.6224,3.94,6172460.00795063,10.9882063723,47337.0,19962.0
SP,200305,750922125.1036862,415564159.67127234,1.7791560431303033,15941939.0,42465210.41464576,184.63,28.22,-0.67,0.06693057142999999,0.7089000000000001,0.7659,0.4081,3.94,6172460.00795063,11.8193510303,51606.0,841400.0
TO,200305,8569093.520789364,4753802.730773248,0.6407517003734847,1818175.0,776302.2757975999,184.63,28.22,-0.67,0.06693057142999999,0.7195,0.6188,0.4308,3.94,6172460.00795063,8.6346148858,53027.0,18728.0
AC,200306,4757765.59111756,2664074.5107197543,0.7293326600409089,2026069.0,387772.1213423079,242.15,18.03,-0.7,0.06603575,0.7189,0.7061,0.3952,3.6,6172460.00795063,6.5827877908,45130.0,3040.0
AL,200306,18052246.53376086,10094698.591006463,0.5657481697590909,4949222.0,796767.300472785,242.15,18.03,-0.7,0.06603575,0.6794,0.6297,0.3534,3.6,6172460.00795063,9.0805148758,47487.0,22645.0
AM,200306,32189667.36073794,18048373.18281089,0.9775832344871213,3201324.0,1961015.0292091984,242.15,18.03,-0.7,0.06603575,0.7415999999999999,0.5941,0.4855,3.6,6172460.00795063,12.966132616500001,53448.0,32198.0
AP,200306,5040509.532024587,2817596.778385816,0.8737997457643941,7127956.0,294626.0610503041,242.15,18.03,-0.7,0.06603575,0.7259,0.6548,0.3951,3.6,6172460.00795063,20.539464085,64600.0,5539.0
BA,200306,88086560.68609716,49345011.096664295,0.5987550133681817,2582075.0,5621663.060847083,242.15,18.03,-0.7,0.06603575,0.7109000000000001,0.6287,0.3989,3.6,6172460.00795063,10.7354322161,65106.0,118680.0
CE,200306,43631234.61039265,24438864.08572046,0.5150298568454544,8448620.0,2715452.9251688733,242.15,18.03,-0.7,0.06603575,0.737,0.6147,0.4484,3.6,6172460.00795063,8.8572190713,46458.0,64323.0
DF,200306,79499580.18740314,44434527.694604985,3.33836598845606,12807197.0,3472727.4485393167,242.15,18.03,-0.7,0.06603575,0.8317,0.6069,0.63,3.6,6172460.00795063,14.215384670499999,57176.0,51884.0
ES,200306,38941910.30717897,21815414.35830995,1.0981871192575756,2415077.0,2348527.2176054087,242.15,18.03,-0.7,0.06603575,0.7944,0.8224,0.5396,3.6,6172460.00795063,10.6660929108,45673.0,51603.0
GO,200306,60224863.77966405,33762910.76284289,1.0420100674795452,1133265.0,3404308.695727203,242.15,18.03,-0.7,0.06603575,0.7892,0.7038,0.5011,3.6,6172460.00795063,6.9037377937999995,40561.0,109189.0
MA,200306,26341965.85700494,14793652.141239008,0.4103049570333333,217583.0,2236116.6546433726,242.15,18.03,-0.7,0.06603575,0.6814,0.7028000000000001,0.387,3.6,6172460.00795063,5.9295673225,511998.0,37590.0
MG,200306,186738291.97015616,104666785.27927268,0.9206479672227272,9138463.0,9335883.0935449,242.15,18.03,-0.7,0.06603575,0.7763,0.5553,0.5002,3.6,6172460.00795063,10.107449129299999,588822.0,299651.0
MS,200306,27313197.53636298,15373520.449650936,1.1523097599090908,4542048.0,1292910.486084438,242.15,18.03,-0.7,0.06603575,0.7643,0.7029000000000001,0.4887,3.6,6172460.00795063,8.495092209700001,679435.0,35697.0
MT,200306,32135833.745857146,18121852.196679793,1.1116126326348486,1491878.0,1854399.5334102442,242.15,18.03,-0.7,0.06603575,0.7827,0.7019,0.5204,3.6,6172460.00795063,7.3542245385000005,696419.0,56126.0
PA,200306,41579909.70615505,23286352.311343636,0.5808078973416666,31588794.0,2034193.226641498,242.15,18.03,-0.7,0.06603575,0.7053,0.6950000000000001,0.3982,3.6,6172460.00795063,10.770494261700001,711255.0,82978.0
PB,200306,19989515.430406854,11202533.40150554,0.5183597339166668,918400.0,998145.1606619572,242.15,18.03,-0.7,0.06603575,0.7719,0.6042,0.5658000000000001,3.6,6172460.00795063,8.2913248577,684734.0,26158.0
PE,200306,52828811.06254871,29531604.204099145,0.5915696010469698,428006.0,4471275.582257379,242.15,18.03,-0.7,0.06603575,0.7442,0.7199,0.3817,3.6,6172460.00795063,11.005399803,772468.0,67240.0
PI,200306,11195026.970493415,6278921.775984118,0.3497325923704546,2548092.0,680778.5874744487,242.15,18.03,-0.7,0.06603575,0.7302,0.6145,0.4326,3.6,6172460.00795063,5.904790627300001,684811.0,17561.0
PR,200306,139465109.36895424,78377610.06524223,1.2871780249939395,2165852.0,6601094.581575372,242.15,18.03,-0.7,0.06603575,0.7063,0.6324,0.3748,3.6,6172460.00795063,7.7044727463,683486.0,169008.0
RJ,200306,271743342.95345783,152069809.95223516,1.6699366310674244,299305.0,17467985.265651245,242.15,18.03,-0.7,0.06603575,0.7685,0.5797,0.5735,3.6,6172460.00795063,11.7121955601,728134.0,243236.0
RN,200306,20622170.94514612,11533547.865633093,0.6536031608931819,12014023.0,1326736.7134264566,242.15,18.03,-0.7,0.06603575,0.7276,0.7561,0.4563,3.6,6172460.00795063,7.255708857899999,670590.0,28825.0
RO,200306,12065681.292781707,6779189.162136167,0.7600250207007576,6433713.0,879996.9455459681,242.15,18.03,-0.7,0.06603575,0.8148,0.629,0.5461,3.6,6172460.00795063,6.8787887412,540400.0,12653.0
RR,200306,3776131.247957935,2111544.76208198,0.9768862476674244,1639035.0,280908.6601084911,242.15,18.03,-0.7,0.06603575,0.7216,0.7347,0.4146,3.6,6172460.00795063,5.8989895206,303601.0,5555.0
RS,200306,151344423.91684648,84938028.97347891,1.315803914055303,2649747.0,6763570.296364008,242.15,18.03,-0.7,0.06603575,0.7446,0.6714,0.5083,3.6,6172460.00795063,7.708314153300001,311711.0,160740.0
SC,200306,83486924.7487387,46802866.37795015,1.3640495666257573,4098513.0,4771342.069205312,242.15,18.03,-0.7,0.06603575,0.8264,0.6649,0.5773,3.6,6172460.00795063,4.9902867955,342078.0,128735.0
SE,200306,16130642.6794618,9034269.030678704,0.7888629779196972,4990749.0,840188.2447924609,242.15,18.03,-0.7,0.06603575,0.8037,0.7338,0.6224,3.6,6172460.00795063,10.9882063723,323295.0,16202.0
SP,200306,751108441.2453874,420734509.4734981,1.7773635325878792,15941939.0,41367723.3956326,242.15,18.03,-0.7,0.06603575,0.7089000000000001,0.7659,0.4081,3.6,6172460.00795063,11.8193510303,349634.0,757875.0
TO,200306,8632777.393326778,4848112.5437182635,0.6443857805939394,1818175.0,757767.2157615619,242.15,18.03,-0.7,0.06603575,0.7195,0.6188,0.4308,3.6,6172460.00795063,8.6346148858,305708.0,18887.0
AC,200307,4754027.332820692,2694037.1980722584,0.7272379444424241,2026069.0,372468.1809251261,316.84,23.53,-0.2,0.06627265217,0.7189,0.7061,0.3952,3.23,6172460.00795063,6.5827877908,345698.0,4963.0
AL,200307,17971232.93999005,10170503.114048984,0.5626784205992424,4949222.0,765986.7064868329,316.84,23.53,-0.2,0.06627265217,0.6794,0.6297,0.3534,3.23,6172460.00795063,9.0805148758,339089.0,24689.0
AM,200307,32283089.57237407,18318384.531782,0.9783623716878788,3201324.0,1912930.17194322,316.84,23.53,-0.2,0.06627265217,0.7415999999999999,0.5941,0.4855,3.23,6172460.00795063,12.966132616500001,333148.0,37274.0
AP,200307,5012830.543236056,2835895.3459471576,0.8662559306939396,7127956.0,296050.270932904,316.84,23.53,-0.2,0.06627265217,0.7259,0.6548,0.3951,3.23,6172460.00795063,20.539464085,342806.0,7714.0
BA,200307,88124196.38616864,49960313.92227271,0.5985535298568181,2582075.0,5453435.215013834,316.84,23.53,-0.2,0.06627265217,0.7109000000000001,0.6287,0.3989,3.23,6172460.00795063,10.7354322161,340753.0,131291.0
CE,200307,43635943.49913856,24735739.482201423,0.514454474946212,8448620.0,2631386.085167558,316.84,23.53,-0.2,0.06627265217,0.737,0.6147,0.4484,3.23,6172460.00795063,8.8572190713,306477.0,80404.0
DF,200307,79038406.5657742,44709181.12521947,3.3128968827439382,12807197.0,3260531.698408658,316.84,23.53,-0.2,0.06627265217,0.8317,0.6069,0.63,3.23,6172460.00795063,14.215384670499999,121461.0,57034.0
ES,200307,38961681.40738047,22089207.4868373,1.097244067942424,2415077.0,2256847.52809976,316.84,23.53,-0.2,0.06627265217,0.7944,0.8224,0.5396,3.23,6172460.00795063,10.6660929108,101595.0,57260.0
GO,200307,60377544.47237283,34255554.27268956,1.0429172730037877,1133265.0,3334127.332691167,316.84,23.53,-0.2,0.06627265217,0.7892,0.7038,0.5011,3.23,6172460.00795063,6.9037377937999995,97156.0,118633.0
MA,200307,26537143.75693116,15081911.969545785,0.4128926438916666,217583.0,2206930.4232814587,316.84,23.53,-0.2,0.06627265217,0.6814,0.7028000000000001,0.387,3.23,6172460.00795063,5.9295673225,58352.0,42741.0
MG,200307,187106198.0616277,106134510.377353,0.9215086889522728,9138463.0,9104392.08112746,316.84,23.53,-0.2,0.06627265217,0.7763,0.5553,0.5002,3.23,6172460.00795063,10.107449129299999,104195.0,340885.0
MS,200307,27685744.96091319,15768870.218795268,1.1666031349325758,4542048.0,1292934.7040508946,316.84,23.53,-0.2,0.06627265217,0.7643,0.7029000000000001,0.4887,3.23,6172460.00795063,8.495092209700001,90794.0,40248.0
MT,200307,32741545.33933333,18681888.873249926,1.1307583393568184,1491878.0,1807038.443539668,316.84,23.53,-0.2,0.06627265217,0.7827,0.7019,0.5204,3.23,6172460.00795063,7.3542245385000005,114800.0,66358.0
PA,200307,41567010.18378169,23559414.359668285,0.5796456104,31588794.0,1993052.2016312364,316.84,23.53,-0.2,0.06627265217,0.7053,0.6950000000000001,0.3982,3.23,6172460.00795063,10.770494261700001,114820.0,93037.0
PB,200307,20021052.67917702,11355199.769429965,0.5188586472250001,918400.0,968439.6709267215,316.84,23.53,-0.2,0.06627265217,0.7719,0.6042,0.5658000000000001,3.23,6172460.00795063,8.2913248577,115314.0,32996.0
PE,200307,52542678.50160877,29725637.19679721,0.5878579772863636,428006.0,4196662.05436267,316.84,23.53,-0.2,0.06627265217,0.7442,0.7199,0.3817,3.23,6172460.00795063,11.005399803,143535.0,83181.0
PI,200307,11237404.338127708,6378431.41193875,0.3507770777878789,2548092.0,650033.4262546436,316.84,23.53,-0.2,0.06627265217,0.7302,0.6145,0.4326,3.23,6172460.00795063,5.904790627300001,148850.0,21260.0
PR,200307,140765318.7893885,80055042.10451539,1.2978768546893942,2165852.0,6435228.532857201,316.84,23.53,-0.2,0.06627265217,0.7063,0.6324,0.3748,3.23,6172460.00795063,7.7044727463,153158.0,191857.0
RJ,200307,271080971.1383949,153526718.43428048,1.6642851128909093,299305.0,16927841.827648688,316.84,23.53,-0.2,0.06627265217,0.7685,0.5797,0.5735,3.23,6172460.00795063,11.7121955601,48623.0,269774.0
RN,200307,20538345.818218414,11625087.732995568,0.6502200443401517,12014023.0,1240751.6519803852,316.84,23.53,-0.2,0.06627265217,0.7276,0.7561,0.4563,3.23,6172460.00795063,7.255708857899999,46078.0,35809.0
RO,200307,12170408.402209455,6919912.23291624,0.7654601489492424,6433713.0,847288.5504947185,316.84,23.53,-0.2,0.06627265217,0.8148,0.629,0.5461,3.23,6172460.00795063,6.8787887412,49168.0,15269.0
RR,200307,3758971.3519324064,2127280.292457746,0.9698339994075756,1639035.0,261594.24143462695,316.84,23.53,-0.2,0.06627265217,0.7216,0.7347,0.4146,3.23,6172460.00795063,5.8989895206,43070.0,5060.0
RS,200307,152183906.41849533,86434403.00257957,1.321925745444697,2649747.0,6635118.797337422,316.84,23.53,-0.2,0.06627265217,0.7446,0.6714,0.5083,3.23,6172460.00795063,7.708314153300001,46143.0,175805.0
SC,200307,83693215.79867497,47482755.10464433,1.3656456919325757,4098513.0,4731382.386787515,316.84,23.53,-0.2,0.06627265217,0.8264,0.6649,0.5773,3.23,6172460.00795063,4.9902867955,42575.0,154768.0
SE,200307,16128047.33586846,9141567.084868656,0.7876354913386365,4990749.0,812330.3223722206,316.84,23.53,-0.2,0.06627265217,0.8037,0.7338,0.6224,3.23,6172460.00795063,10.9882063723,43894.0,20057.0
SP,200307,751294757.3870888,425904859.2757237,1.7755710220454546,15941939.0,40270236.37661943,316.84,23.53,-0.2,0.06627265217,0.7089000000000001,0.7659,0.4081,3.23,6172460.00795063,11.8193510303,47873.0,857128.0
TO,200307,8696461.26586419,4942422.356663276,0.6480198608143938,1818175.0,739232.1557255237,316.84,23.53,-0.2,0.06627265217,0.7195,0.6188,0.4308,3.23,6172460.00795063,8.6346148858,45910.0,20089.0
AC,200308,4750289.074523823,2723999.885424762,0.7251432288439392,2026069.0,357164.24050794437,409.13,17.28,0.62,0.0651615,0.7189,0.7061,0.3952,3.17,6172460.00795063,6.5827877908,44543.0,2924.0
AL,200308,17890219.34621924,10246307.6370915,0.5596086714393941,4949222.0,735206.1125008811,409.13,17.28,0.62,0.0651615,0.6794,0.6297,0.3534,3.17,6172460.00795063,9.0805148758,53624.0,23364.0
AM,200308,32376511.784010205,18588395.880753107,0.9791415088886364,3201324.0,1864845.3146772413,409.13,17.28,0.62,0.0651615,0.7415999999999999,0.5941,0.4855,3.17,6172460.00795063,12.966132616500001,49011.0,37605.0
AP,200308,4985151.554447526,2854193.913508498,0.8587121156234848,7127956.0,297474.48081550386,409.13,17.28,0.62,0.0651615,0.7259,0.6548,0.3951,3.17,6172460.00795063,20.539464085,39749.0,7740.0
BA,200308,88161832.08624013,50575616.74788111,0.5983520463454545,2582075.0,5285207.369180583,409.13,17.28,0.62,0.0651615,0.7109000000000001,0.6287,0.3989,3.17,6172460.00795063,10.7354322161,33598.0,131406.0
CE,200308,43640652.38788448,25032614.878682394,0.5138790930469695,8448620.0,2547319.245166243,409.13,17.28,0.62,0.0651615,0.737,0.6147,0.4484,3.17,6172460.00795063,8.8572190713,34186.0,78620.0
DF,200308,78577232.94414528,44983834.55583395,3.2874277770318168,12807197.0,3048335.9482780006,409.13,17.28,0.62,0.0651615,0.8317,0.6069,0.63,3.17,6172460.00795063,14.215384670499999,28308.0,52525.0
ES,200308,38981452.50758197,22363000.61536465,1.0963010166272726,2415077.0,2165167.838594111,409.13,17.28,0.62,0.0651615,0.7944,0.8224,0.5396,3.17,6172460.00795063,10.6660929108,34241.0,54309.0
GO,200308,60530225.16508161,34748197.782536216,1.0438244785280302,1133265.0,3263945.9696551315,409.13,17.28,0.62,0.0651615,0.7892,0.7038,0.5011,3.17,6172460.00795063,6.9037377937999995,27149.0,115594.0
MA,200308,26732321.65685737,15370171.79785256,0.41548033075,217583.0,2177744.1919195447,409.13,17.28,0.62,0.0651615,0.6814,0.7028000000000001,0.387,3.17,6172460.00795063,5.9295673225,33663.0,42427.0
MG,200308,187474104.1530992,107602235.47543336,0.9223694106818184,9138463.0,8872901.068710018,409.13,17.28,0.62,0.0651615,0.7763,0.5553,0.5002,3.17,6172460.00795063,10.107449129299999,34628.0,322275.0
MS,200308,28058292.385463394,16164219.987939602,1.1808965099560609,4542048.0,1292958.9220173513,409.13,17.28,0.62,0.0651615,0.7643,0.7029000000000001,0.4887,3.17,6172460.00795063,8.495092209700001,31820.0,36262.0
MT,200308,33347256.932809517,19241925.54982006,1.149904046078788,1491878.0,1759677.3536690918,409.13,17.28,0.62,0.0651615,0.7827,0.7019,0.5204,3.17,6172460.00795063,7.3542245385000005,30166.0,63712.0
PA,200308,41554110.661408335,23832476.407992937,0.5784833234583332,31588794.0,1951911.1766209747,409.13,17.28,0.62,0.0651615,0.7053,0.6950000000000001,0.3982,3.17,6172460.00795063,10.770494261700001,34159.0,89827.0
PB,200308,20052589.927947186,11507866.13735439,0.5193575605333334,918400.0,938734.1811914857,409.13,17.28,0.62,0.0651615,0.7719,0.6042,0.5658000000000001,3.17,6172460.00795063,8.2913248577,35905.0,31318.0
PE,200308,52256545.94066884,29919670.18949528,0.5841463535257575,428006.0,3922048.52646796,409.13,17.28,0.62,0.0651615,0.7442,0.7199,0.3817,3.17,6172460.00795063,11.005399803,24654.0,82075.0
PI,200308,11279781.705761999,6477941.047893384,0.35182156320530306,2548092.0,619288.2650348382,409.13,17.28,0.62,0.0651615,0.7302,0.6145,0.4326,3.17,6172460.00795063,5.904790627300001,18925.0,20367.0
PR,200308,142065528.20982274,81732474.14378855,1.3085756843848486,2165852.0,6269362.484139027,409.13,17.28,0.62,0.0651615,0.7063,0.6324,0.3748,3.17,6172460.00795063,7.7044727463,20817.0,180591.0
RJ,200308,270418599.32333213,154983626.91632584,1.6586335947143942,299305.0,16387698.389646133,409.13,17.28,0.62,0.0651615,0.7685,0.5797,0.5735,3.17,6172460.00795063,11.7121955601,27865.0,243189.0
RN,200308,20454520.69129072,11716627.600358045,0.6468369277871213,12014023.0,1154766.5905343138,409.13,17.28,0.62,0.0651615,0.7276,0.7561,0.4563,3.17,6172460.00795063,7.255708857899999,26858.0,34046.0
RO,200308,12275135.511637207,7060635.303696311,0.7708952771977273,6433713.0,814580.1554434686,409.13,17.28,0.62,0.0651615,0.8148,0.629,0.5461,3.17,6172460.00795063,6.8787887412,26690.0,18397.0
RR,200308,3741811.455906878,2143015.822833512,0.9627817511477272,1639035.0,242279.82276076288,409.13,17.28,0.62,0.0651615,0.7216,0.7347,0.4146,3.17,6172460.00795063,5.8989895206,26125.0,5241.0
RS,200308,153023388.92014417,87930777.03168024,1.3280475768340911,2649747.0,6506667.298310835,409.13,17.28,0.62,0.0651615,0.7446,0.6714,0.5083,3.17,6172460.00795063,7.708314153300001,20357.0,179478.0
SC,200308,83899506.84861125,48162643.83133851,1.3672418172393936,4098513.0,4691422.704369718,409.13,17.28,0.62,0.0651615,0.8264,0.6649,0.5773,3.17,6172460.00795063,4.9902867955,28324.0,142558.0
SE,200308,16125451.992275115,9248865.139058607,0.7864080047575759,4990749.0,784472.3999519801,409.13,17.28,0.62,0.0651615,0.8037,0.7338,0.6224,3.17,6172460.00795063,10.9882063723,30555.0,19484.0
SP,200308,751481073.5287899,431075209.07794935,1.7737785115030305,15941939.0,39172749.35760626,409.13,17.28,0.62,0.0651615,0.7089000000000001,0.7659,0.4081,3.17,6172460.00795063,11.8193510303,30566.0,785016.0
TO,200308,8760145.138401603,5036732.16960829,0.6516539410348483,1818175.0,720697.0956894858,409.13,17.28,0.62,0.0651615,0.7195,0.6188,0.4308,3.17,6172460.00795063,8.6346148858,22541.0,22678.0
AC,200309,4746550.816226956,2753962.572777266,0.7230485132454544,2026069.0,341860.3000907626,534.53,34.3,1.05,0.06534580952,0.7189,0.7061,0.3952,2.7,6172460.00795063,6.5827877908,187848.0,5276.0
AL,200309,17809205.752448436,10322112.160134016,0.5565389222795455,4949222.0,704425.5185149291,534.53,34.3,1.05,0.06534580952,0.6794,0.6297,0.3534,2.7,6172460.00795063,9.0805148758,195615.0,26382.0
AM,200309,32469933.99564634,18858407.229724213,0.979920646089394,3201324.0,1816760.4574112631,534.53,34.3,1.05,0.06534580952,0.7415999999999999,0.5941,0.4855,2.7,6172460.00795063,12.966132616500001,190508.0,38386.0
AP,200309,4957472.565658996,2872492.481069838,0.8511683005530304,7127956.0,298898.6906981037,534.53,34.3,1.05,0.06534580952,0.7259,0.6548,0.3951,2.7,6172460.00795063,20.539464085,194587.0,6882.0
BA,200309,88199467.78631161,51190919.57348951,0.5981505628340908,2582075.0,5116979.523347334,534.53,34.3,1.05,0.06534580952,0.7109000000000001,0.6287,0.3989,2.7,6172460.00795063,10.7354322161,224502.0,147495.0
CE,200309,43645361.276630394,25329490.27516336,0.5133037111477272,8448620.0,2463252.405164928,534.53,34.3,1.05,0.06534580952,0.737,0.6147,0.4484,2.7,6172460.00795063,8.8572190713,182157.0,79494.0
DF,200309,78116059.32251634,45258487.98644844,3.261958671319696,12807197.0,2836140.1981473425,534.53,34.3,1.05,0.06534580952,0.8317,0.6069,0.63,2.7,6172460.00795063,14.215384670499999,200930.0,55603.0
