estados,data,pib_pc,pib_pmc,pib_pcpt,pib_cc,populacao,incc,ipca,igp,selic,idh_l,idh_r,idh_e,nfsp,estoque,desemprego,producao,preco_ton,preco_saco,preco_kg,consumo
SP,2004-01-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,0.16,9.3,0.6,0.062015,0.786,0.756,0.581,1.57,6172460.00795063,12.596527291,-999.0,119.64584828906438,17.5,0.35,706730.927
SP,2004-02-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,0.33,0.76,0.8,0.0599982381,0.786,0.756,0.581,1.43,6261937.06181048,12.596527291,-999.0,122.72950417280316,17.5,0.35,697361.355
SP,2004-03-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,1.0,1.37,1.08,0.05993777778,0.786,0.756,0.581,1.27,6261937.06181048,12.596527291,39939.0,119.44124249226476,17.5,0.35,859304.048
SP,2004-04-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,1.16,1.85,0.93,0.05956991304,0.786,0.756,0.581,1.24,6261937.06181048,12.596527291,195532.0,120.41146317129392,17.5,0.35,762222.172
SP,2004-05-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,0.59,2.23,1.15,0.0587633,0.786,0.756,0.581,1.21,6261937.06181048,12.596527291,58810.0,123.88226367307472,18.0,0.36,763920.0
SP,2004-06-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,1.83,2.75,1.46,0.0581277619,0.786,0.756,0.581,1.35,6261937.06181048,12.596527291,46052.0,112.88865952780286,17.5,0.35,778743.089
SP,2004-07-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,0.7,3.48,1.29,0.05822585714,0.786,0.756,0.581,1.59,6261937.06181048,12.596527291,331960.0,111.85324853791823,17.5,0.35,776245.251
SP,2004-08-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,1.12,4.42,1.14,0.05813868182,0.786,0.756,0.581,1.72,6261937.06181048,12.596527291,51054.0,115.8464939656424,17.59,0.3518,827480.0
SP,2004-09-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,0.81,5.14,1.31,0.05843936364,0.786,0.756,0.581,1.83,6261937.06181048,12.596527291,25970.0,117.01968239936669,17.57,0.3514,802352.0
SP,2004-10-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,0.58,5.49,0.48,0.05923480952,0.786,0.756,0.581,1.87,6261937.06181048,12.596527291,129746.0,122.71943420062225,17.74,0.3547999999999999,718557.0
SP,2004-11-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,1.19,5.95,0.53,0.06031435,0.786,0.756,0.581,1.76,6261937.06181048,12.596527291,-999.0,123.38517029431922,17.6,0.352,738600.0
SP,2004-12-01,68384212.554145,41068782.571532,1.7666084693333337,37944874.1253312,38709320.0,0.71,6.68,0.82,0.0621806,0.786,0.756,0.581,1.71,6261937.06181048,12.596527291,157761.0,126.34420180614782,17.6,0.352,716803.0
SP,2005-01-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.51,7.6,0.52,0.06401773913,0.786,0.756,0.581,1.74,6261937.06181048,11.5109592635,-999.0,127.8070050561681,17.37,0.3474,656269.0
SP,2005-02-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.75,0.58,0.33,0.0654687619,0.786,0.756,0.581,1.57,6344077.42160595,11.5109592635,-999.0,128.9999734764427,17.37,0.3474,745154.0
SP,2005-03-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.44,1.17,0.4,0.06729072222,0.786,0.756,0.581,1.49,6344077.42160595,11.5109592635,39922.0,130.7240419921687,16.98,0.3396,788618.0
SP,2005-04-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.67,1.79,0.99,0.068961,0.786,0.756,0.581,1.37,6344077.42160595,11.5109592635,257232.0,119.4201417715052,16.15,0.3229999999999999,790169.0
SP,2005-05-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.72,2.68,0.51,0.07010755,0.786,0.756,0.581,1.37,6344077.42160595,11.5109592635,66875.0,123.45008878790932,15.92,0.3184,791663.1
SP,2005-06-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,2.09,3.18,-0.25,0.07106719048,0.786,0.756,0.581,1.18,6344077.42160595,11.5109592635,49395.0,126.34074122345248,15.51,0.3102,837181.0
SP,2005-07-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.76,3.16,-0.45,0.071533,0.786,0.756,0.581,0.95,6344077.42160595,11.5109592635,330964.0,106.61139475074094,13.35,0.267,818964.1
SP,2005-08-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.11,3.42,-0.4,0.07145590476,0.786,0.756,0.581,0.76,6344077.42160595,11.5109592635,57923.0,119.7383019318389,14.21,0.2842,914839.0
SP,2005-09-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.02,3.59,-0.79,0.07154213043,0.786,0.756,0.581,0.55,6344077.42160595,11.5109592635,37008.0,101.8372026632532,12.02,0.2404,842283.25
SP,2005-10-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.24,3.95,-0.13,0.07107052381,0.786,0.756,0.581,0.29,6344077.42160595,11.5109592635,117246.0,98.83852029207134,11.48,0.2296,813976.4
SP,2005-11-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.19,4.73,0.63,0.0698922,0.786,0.756,0.581,0.25,6344077.42160595,11.5109592635,-999.0,98.91643953998538,11.16,0.2232,902902.15
SP,2005-12-01,69465396.53643908,44952110.07796817,1.74425617915,38444438.1536385,39825226.0,0.28,5.31,0.33,0.0686031,0.786,0.756,0.581,0.24,6344077.42160595,11.5109592635,158266.0,100.41454925401489,11.1,0.222,822704.0
SP,2006-01-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.37,5.69,0.07,0.06651395455,0.786,0.756,0.581,0.25,6344077.42160595,11.7613619462,-999.0,97.22238795877529,11.11,0.2221999999999999,851312.1
SP,2006-02-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.34,0.59,0.72,0.06452986364,0.786,0.756,0.581,0.27,6428173.06422105,11.7613619462,-999.0,97.63098924339982,11.1,0.222,745809.7
SP,2006-03-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.19,1.0,-0.06,0.06327316667,0.786,0.756,0.581,0.37,6428173.06422105,11.7613619462,48403.0,102.40886453927318,11.07,0.2214,969343.0
SP,2006-04-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.2,1.44,-0.45,0.06142243478,0.786,0.756,0.581,0.29,6428173.06422105,11.7613619462,228212.0,103.10732424512992,10.87,0.2173999999999999,840438.04
SP,2006-05-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.36,1.65,0.02,0.05957944444,0.786,0.756,0.581,0.12,6428173.06422105,11.7613619462,68875.0,102.00588615917678,10.86,0.2171999999999999,974085.75
SP,2006-06-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,1.32,1.75,0.38,0.05789063636,0.786,0.756,0.581,0.13,6428173.06422105,11.7613619462,48703.0,104.77021257058904,11.41,0.2282,905143.15
SP,2006-07-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.9,1.54,0.67,0.05608404762,0.786,0.756,0.581,0.21,6428173.06422105,11.7613619462,343151.0,103.3674262561396,11.62,0.2324,952021.0
SP,2006-08-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.47,1.73,0.17,0.05540461905,0.786,0.756,0.581,0.33,6428173.06422105,11.7613619462,65171.0,104.50829032110722,11.44,0.2288,995243.0
SP,2006-09-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.24,1.78,0.41,0.05429469565,0.786,0.756,0.581,0.44,6428173.06422105,11.7613619462,25491.0,106.77761352658956,11.51,0.2302,928490.4
SP,2006-10-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.11,2.0,0.24,0.0526018,0.786,0.756,0.581,0.6,6428173.06422105,11.7613619462,115434.0,106.60543309609938,11.56,0.2312,930603.75
SP,2006-11-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.21,2.33,0.81,0.05183728571,0.786,0.756,0.581,0.57,6428173.06422105,11.7613619462,-999.0,108.08642125819313,11.61,0.2322,950276.0
SP,2006-12-01,74233057.69361074,51607098.20445258,1.8355076026166663,40071955.2220653,40442795.0,0.23,2.65,0.57,0.0507845,0.786,0.756,0.581,0.59,6428173.06422105,11.7613619462,185938.0,107.69729829927242,11.62,0.2324,821024.351
SP,2007-01-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.36,3.14,0.26,0.049164,0.786,0.756,0.581,0.69,6428173.06422105,10.2250328785,-999.0,108.19007218873264,11.63,0.2326,868685.0
SP,2007-02-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.45,0.44,0.43,0.04896572727,0.786,0.756,0.581,0.68,6529451.68540568,10.2250328785,-999.0,108.24833240837016,11.57,0.2314,843901.0
SP,2007-03-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.21,0.88,0.23,0.04827277778,0.786,0.756,0.581,0.6,6529451.68540568,10.2250328785,66398.0,108.76565295169948,11.4,0.228,1013232.0
SP,2007-04-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.27,1.26,0.22,0.04758977273,0.786,0.756,0.581,0.57,6529451.68540568,10.2250328785,260175.0,108.6812227834493,11.35,0.227,904763.0
SP,2007-05-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.46,1.51,0.14,0.04703045,0.786,0.756,0.581,0.54,6529451.68540568,10.2250328785,72865.0,111.90752127793073,11.37,0.2274,999487.0
SP,2007-06-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,1.15,1.79,0.16,0.046503,0.786,0.756,0.581,0.48,6529451.68540568,10.2250328785,42727.0,115.36053032996524,11.43,0.2286,989026.0
SP,2007-07-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.92,2.08,0.26,0.0450878,0.786,0.756,0.581,0.39,6529451.68540568,10.2250328785,331528.0,118.0203636890681,11.4,0.228,976498.0
SP,2007-08-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.31,2.32,0.37,0.04400663636,0.786,0.756,0.581,0.3,6529451.68540568,10.2250328785,83480.0,125.13157259427356,11.78,0.2355999999999999,1166121.0
SP,2007-09-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.26,2.8,1.39,0.04295447826,0.786,0.756,0.581,0.28,6529451.68540568,10.2250328785,46940.0,120.85372515110028,11.88,0.2376,1017982.0
SP,2007-10-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.51,2.99,1.17,0.04220568421,0.786,0.756,0.581,0.4,6529451.68540568,10.2250328785,114995.0,131.60811260113044,12.5,0.25,1114037.0
SP,2007-11-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.51,3.3,0.75,0.04206336364,0.786,0.756,0.581,0.5,6529451.68540568,10.2250328785,-999.0,152.9115738625895,13.77,0.2754,1029932.0
SP,2007-12-01,77106969.81697834,57236405.82304484,1.878104768925,35227521.8248142,41055734.0,0.36,3.69,1.05,0.042065,0.786,0.756,0.581,0.52,6529451.68540568,10.2250328785,248053.0,158.8767885644872,14.06,0.2812,851789.0
SP,2008-01-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,0.59,4.46,1.47,0.042065,0.786,0.756,0.581,0.47,6529451.68540568,9.5210331529,-999.0,157.4481308633611,14.06,0.2812,1028204.0
SP,2008-02-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,0.38,0.54,0.99,0.04205845455,0.786,0.756,0.581,0.63,6647965.94362564,9.5210331529,-999.0,159.27775230121665,14.13,0.2826,1021902.0
SP,2008-03-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,0.4,1.03,0.38,0.04206310526,0.786,0.756,0.581,0.65,6647965.94362564,9.5210331529,66350.0,166.11275440108932,14.35,0.287,1028175.0
SP,2008-04-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,0.66,1.52,0.7,0.0420614,0.786,0.756,0.581,0.7,6647965.94362564,9.5210331529,249037.0,168.1912414059663,14.36,0.2872,1085962.0
SP,2008-05-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,0.87,2.08,1.12,0.04274185714,0.786,0.756,0.581,0.83,6647965.94362564,9.5210331529,100007.0,170.16705434552762,14.37,0.2874,1097846.0
SP,2008-06-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,2.02,2.88,1.88,0.0436576,0.786,0.756,0.581,0.93,6647965.94362564,9.5210331529,58060.0,177.65358754859125,14.75,0.295,1170535.0
SP,2008-07-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,1.92,3.64,1.89,0.04529861905,0.786,0.756,0.581,1.14,6647965.94362564,9.5210331529,449142.0,186.30427109071653,15.08,0.3016,1270803.0
SP,2008-08-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,1.46,4.19,1.12,0.04627117391,0.786,0.756,0.581,1.33,6647965.94362564,9.5210331529,118274.0,190.14548186599276,15.13,0.3026,1194518.0
SP,2008-09-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,1.18,4.48,-0.38,0.04822657143,0.786,0.756,0.581,1.42,6647965.94362564,9.5210331529,50379.0,189.66525491307965,15.29,0.3057999999999999,1175490.0
SP,2008-10-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,0.95,4.76,0.36,0.04987840909,0.786,0.756,0.581,1.23,6647965.94362564,9.5210331529,145056.0,176.1533701266718,15.85,0.317,1272776.0
SP,2008-11-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,0.77,5.23,1.09,0.05083973913,0.786,0.756,0.581,1.22,6647965.94362564,9.5210331529,-999.0,163.9319988154219,17.81,0.3561999999999999,1140539.0
SP,2008-12-01,82505383.45112509,65187142.80915325,2.0018597264666664,40891890.7432032,39827690.0,0.5,5.61,0.07,0.050753,0.786,0.756,0.581,1.24,6647965.94362564,9.5210331529,277945.0,156.73192751148352,17.76,0.3552,989518.0
SP,2009-01-01,82805061.33988725,71167190.04576026,2.01906252415,40813045.3708469,41011635.0,0.17,5.9,-0.44,0.050823,0.786,0.756,0.581,1.13,6647965.94362564,8.1928059286,-999.0,148.26176839651382,17.75,0.355,990422.0
SP,2009-02-01,82805061.33988725,71167190.04576026,2.01906252415,40813045.3708469,41011635.0,0.33,0.48,0.01,0.04964833333,0.786,0.756,0.581,0.95,6773699.30541316,8.1928059286,-999.0,151.4230347756638,17.47,0.3494,942513.0
