data;estados;consumo;y_pred
2004-03-01;PI;22084,0;
2004-04-01;PI;22445,0;
2004-05-01;PI;23323,0;
2004-06-01;PI;25466,0;
2004-07-01;PI;29923,0;
2004-08-01;PI;25773,0;
2004-09-01;PI;24030,0;
2004-10-01;PI;21724,0;
2004-11-01;PI;23003,0;
2004-12-01;PI;23922,0;
2005-01-01;PI;19758,0;
2005-02-01;PI;19763,0;
2005-03-01;PI;22445,0;
2005-04-01;PI;20109,0;
2005-05-01;PI;24283,0;
2005-06-01;PI;24792,0;
2005-07-01;PI;26903,0;
2005-08-01;PI;25702,0;
2005-09-01;PI;19939,0;
2005-10-01;PI;21902,0;
2005-11-01;PI;21556,0;
2005-12-01;PI;25612,0;
2006-01-01;PI;25712,0;
2006-02-01;PI;19537,0;
2006-03-01;PI;24866,0;
2006-04-01;PI;17565,0;
2006-05-01;PI;25566,0;
2006-06-01;PI;26943,0;
2006-07-01;PI;28877,0;
2006-08-01;PI;31146,0;
2006-09-01;PI;29297,0;
2006-10-01;PI;33556,0;
2006-11-01;PI;35439,0;
2006-12-01;PI;34674,0;
2007-01-01;PI;32273,0;
2007-02-01;PI;22327,0;
2007-03-01;PI;29210,0;
2007-04-01;PI;23381,0;
2007-05-01;PI;29926,0;
2007-06-01;PI;29326,0;
2007-07-01;PI;33838,0;
2007-08-01;PI;35390,0;
2007-09-01;PI;32220,0;
2007-10-01;PI;39538,0;
2007-11-01;PI;39438,0;
2007-12-01;PI;39718,0;
2008-01-01;PI;36406,0;
2008-02-01;PI;28712,0;
2008-03-01;PI;25752,0;
2008-04-01;PI;28851,0;
2008-05-01;PI;31584,0;
2008-06-01;PI;33405,0;
2008-07-01;PI;44769,0;
2008-08-01;PI;43518,0;
2008-09-01;PI;44536,0;
2008-10-01;PI;44828,0;
2008-11-01;PI;43051,0;
2008-12-01;PI;43664,0;
2009-01-01;PI;41765,0;
2009-02-01;PI;31952,0;
2009-03-01;PI;35917,0;
2009-04-01;PI;29951,0;
2009-05-01;PI;33250,0;
2009-06-01;PI;44450,0;
2009-07-01;PI;52255,0;
2009-08-01;PI;54205,0;
2009-09-01;PI;54034,0;
2009-10-01;PI;53040,0;
2009-11-01;PI;54494,0;
2009-12-01;PI;51453,0;
2010-01-01;PI;50932,0;
2010-02-01;PI;45143,0;
2010-03-01;PI;50480,0;
2010-04-01;PI;43785,0;
2010-05-01;PI;51401,0;
2010-06-01;PI;48648,0;
2010-07-01;PI;62497,0;
2010-08-01;PI;57589,0;
2010-09-01;PI;55384,0;
2010-10-01;PI;57195,0;
2010-11-01;PI;58307,0;
2010-12-01;PI;58174,0;
2011-01-01;PI;59203,0;
2011-02-01;PI;40233,0;
2011-03-01;PI;46096,0;
2011-04-01;PI;38262,0;
2011-05-01;PI;47216,0;
2011-06-01;PI;55116,0;
2011-07-01;PI;57930,0;
2011-08-01;PI;58394,0;
2011-09-01;PI;58087,0;
2011-10-01;PI;54599,0;
2011-11-01;PI;55044,0;
2011-12-01;PI;54842,0;
2012-01-01;PI;49244,0;
2012-02-01;PI;56201,0;
2012-03-01;PI;53705,0;
2012-04-01;PI;45347,0;
2012-05-01;PI;57492,0;
2012-06-01;PI;55951,0;
2012-07-01;PI;59477,0;
2012-08-01;PI;61611,0;
2012-09-01;PI;57841,0;
2012-10-01;PI;68449,0;
2012-11-01;PI;62092,0;
2012-12-01;PI;60126,0;
2013-01-01;PI;59030,0;
2013-02-01;PI;48789,0;
2013-03-01;PI;52454,0;
2013-04-01;PI;56163,0;
2013-05-01;PI;63680,0;
2013-06-01;PI;63422,0;
2013-07-01;PI;70735,0;
2013-08-01;PI;72838,0;
2013-09-01;PI;74408,0;
2013-10-01;PI;72485,0;
2013-11-01;PI;69970,0;
2013-12-01;PI;74805,0;
2014-01-01;PI;60775,0;
2014-02-01;PI;68954,0;
2014-03-01;PI;67091,0;
2014-04-01;PI;67586,0;
2014-05-01;PI;78441,0;
2014-06-01;PI;74829,0;
2014-07-01;PI;87694,0;
2014-08-01;PI;86327,0;
2014-09-01;PI;89731,0;
2014-10-01;PI;95134,0;
2014-11-01;PI;86765,0;
2014-12-01;PI;86494,0;
2015-01-01;PI;68445,0;
2015-02-01;PI;86346,0;
2015-03-01;PI;78390,0;
2015-04-01;PI;67061,0;
2015-05-01;PI;82518,0;
2015-06-01;PI;87803,0;
2015-07-01;PI;97367,0;
2015-08-01;PI;96398,0;
2015-09-01;PI;89653,0;
2015-10-01;PI;86828,0;
2015-11-01;PI;83268,0;
2015-12-01;PI;82586,0;
2016-01-01;PI;70530,0;
2016-02-01;PI;71133,0;
2016-03-01;PI;72852,0;
2016-04-01;PI;73269,0;
2016-05-01;PI;73350,0;
2016-06-01;PI;75075,0;
2016-07-01;PI;82175,0;
2016-08-01;PI;79132,0;
2016-09-01;PI;79162,0;
2016-10-01;PI;76509,0;
2016-11-01;PI;79453,0;
2016-12-01;PI;76155,0;
2017-01-01;PI;72379,0;
2017-02-01;PI;54656,0;
2017-03-01;PI;69984,0;
2017-04-01;PI;58643,0;
2017-05-01;PI;72337,0;
2017-06-01;PI;70968,0;
2017-07-01;PI;75913,0;74472,59983763268
2017-08-01;PI;74774,0;54084,99765789413
2017-09-01;PI;72484,0;50069,20595788042
2017-10-01;PI;71534,0;51086,2611637355
2017-11-01;PI;70320,0;48624,84108773872
2017-12-01;PI;67364,0;50036,32715741207
2018-01-01;PI;59688,0;51718,33417624008
2018-02-01;PI;40259,0;54917,96990407564
2018-03-01;PI;41239,0;54241,72749010599
2018-04-01;PI;45035,0;58268,781537188246
2018-05-01;PI;42477,0;56553,000140215765
2018-06-01;PI;57619,0;55030,61493266598
2018-07-01;PI;53109,0;77991,32295296493
2018-08-01;PI;63141,0;55841,244439323054
2018-09-01;PI;55580,0;51487,3251386864
2018-10-01;PI;60001,0;51865,14082003996
2018-11-01;PI;62767,0;50926,338014917856
2018-12-01;PI;45308,0;53604,66489437371
2019-01-01;PI;57142,0;55990,7573862547
2019-02-01;PI;46283,0;60999,97040997559
2019-03-01;PI;43390,0;59928,51318023802
2019-04-01;PI;40824,0;63225,45616249126
2019-05-01;PI;55063,0;60169,33422267428
2019-06-01;PI;56474,0;59413,04322588851
2019-07-01;PI;68133,0;92253,53740132521
2019-08-01;PI;68642,0;63504,1261718396
2019-09-01;PI;64741,0;57571,29040570874
2019-10-01;PI;71269,0;59178,312066728045
2019-11-01;PI;67631,0;58229,00148394884
2019-12-01;PI;62845,0;59617,209330108104
2003-01-01;PR;189804,0;
2003-02-01;PR;174713,0;
2003-03-01;PR;180801,0;
2003-04-01;PR;180172,0;
2003-05-01;PR;185597,0;
2003-06-01;PR;169008,0;
2003-07-01;PR;191857,0;
2003-08-01;PR;180591,0;
2003-09-01;PR;176074,0;
2003-10-01;PR;191866,0;
2003-11-01;PR;172099,0;
2003-12-01;PR;165917,0;
2004-01-01;PR;185712,45;
2004-02-01;PR;170875,0;
2004-03-01;PR;204477,0;
2004-04-01;PR;173662,0;
2004-05-01;PR;162633,0;
2004-06-01;PR;190964,95;
2004-07-01;PR;193647,0;
2004-08-01;PR;214935,0;
2004-09-01;PR;197495,0;
2004-10-01;PR;184957,0;
2004-11-01;PR;197165,0;
2004-12-01;PR;183387,0;
2005-01-01;PR;172044,0;
2005-02-01;PR;188841,0;
2005-03-01;PR;200253,0;
2005-04-01;PR;188916,0;
2005-05-01;PR;184994,0;
2005-06-01;PR;192629,0;
2005-07-01;PR;184723,0;
2005-08-01;PR;203175,0;
2005-09-01;PR;169242,0;
2005-10-01;PR;166786,0;
2005-11-01;PR;196534,0;
2005-12-01;PR;177285,0;
2006-01-01;PR;184040,0;
2006-02-01;PR;154356,0;
2006-03-01;PR;196251,0;
2006-04-01;PR;162619,0;
2006-05-01;PR;197991,0;
2006-06-01;PR;183933,0;
2006-07-01;PR;188029,0;
2006-08-01;PR;201402,0;
2006-09-01;PR;179982,0;
2006-10-01;PR;192452,0;
2006-11-01;PR;193306,0;
2006-12-01;PR;169285,0;
2007-01-01;PR;168549,0;
2007-02-01;PR;160048,0;
2007-03-01;PR;193273,0;
2007-04-01;PR;172940,0;
2007-05-01;PR;184252,0;
2007-06-01;PR;188100,0;
2007-07-01;PR;193222,0;
2007-08-01;PR;230158,0;
2007-09-01;PR;217347,0;
2007-10-01;PR;244665,0;
2007-11-01;PR;235989,0;
2007-12-01;PR;194177,0;
2008-01-01;PR;237020,0;
2008-02-01;PR;230336,0;
2008-03-01;PR;227151,0;
2008-04-01;PR;244623,0;
2008-05-01;PR;247408,0;
2008-06-01;PR;246127,0;
2008-07-01;PR;287988,0;
2008-08-01;PR;248671,0;
2008-09-01;PR;270025,0;
2008-10-01;PR;278202,0;
2008-11-01;PR;248402,0;
2008-12-01;PR;235568,0;
2009-01-01;PR;233383,0;
2009-02-01;PR;217548,0;
2009-03-01;PR;268149,0;
2009-04-01;PR;255275,0;
2009-05-01;PR;246500,0;
2009-06-01;PR;248216,0;
2009-07-01;PR;255050,0;
2009-08-01;PR;275936,0;
2009-09-01;PR;269300,0;
2009-10-01;PR;277768,0;
2009-11-01;PR;286531,0;
2009-12-01;PR;258412,0;
2010-01-01;PR;255093,0;
2010-02-01;PR;252359,0;
2010-03-01;PR;331161,0;
2010-04-01;PR;296522,0;
2010-05-01;PR;313794,0;
2010-06-01;PR;321068,0;
2010-07-01;PR;338081,0;
2010-08-01;PR;349058,0;
2010-09-01;PR;341011,0;
2010-10-01;PR;326660,0;
2010-11-01;PR;333032,0;
2010-12-01;PR;291609,0;
2011-01-01;PR;313591,0;
2011-02-01;PR;308435,0;
2011-03-01;PR;354219,0;
2011-04-01;PR;321241,0;
2011-05-01;PR;369826,0;
2011-06-01;PR;366169,0;
2011-07-01;PR;343894,0;
2011-08-01;PR;355596,0;
2011-09-01;PR;367288,0;
2011-10-01;PR;365427,0;
2011-11-01;PR;367294,0;
2011-12-01;PR;341962,0;
2012-01-01;PR;357265,0;
2012-02-01;PR;353838,0;
2012-03-01;PR;398920,0;
2012-04-01;PR;349449,0;
2012-05-01;PR;403551,0;
2012-06-01;PR;319230,0;
2012-07-01;PR;394116,0;
2012-08-01;PR;444552,0;
2012-09-01;PR;379035,0;
2012-10-01;PR;396572,0;
2012-11-01;PR;395809,0;
2012-12-01;PR;330632,0;
2013-01-01;PR;377297,0;
2013-02-01;PR;339283,0;
2013-03-01;PR;353113,0;
2013-04-01;PR;417807,0;
2013-05-01;PR;390998,0;
2013-06-01;PR;321551,0;
2013-07-01;PR;410332,0;
2013-08-01;PR;428494,0;
2013-09-01;PR;410278,0;
2013-10-01;PR;404608,0;
2013-11-01;PR;403326,0;
2013-12-01;PR;321629,0;
2014-01-01;PR;369625,0;
2014-02-01;PR;364690,0;
2014-03-01;PR;385862,0;
2014-04-01;PR;358289,0;
2014-05-01;PR;407751,0;
2014-06-01;PR;355172,0;
2014-07-01;PR;422720,0;
2014-08-01;PR;413943,0;
2014-09-01;PR;386645,0;
2014-10-01;PR;412891,0;
2014-11-01;PR;383833,0;
2014-12-01;PR;321913,0;
2015-01-01;PR;319537,0;
2015-02-01;PR;365643,0;
2015-03-01;PR;419131,0;
2015-04-01;PR;372724,0;
2015-05-01;PR;378877,0;
2015-06-01;PR;393042,0;
2015-07-01;PR;358553,0;
2015-08-01;PR;403875,0;
2015-09-01;PR;371571,0;
2015-10-01;PR;380143,0;
2015-11-01;PR;295438,0;
2015-12-01;PR;281653,0;
2016-01-01;PR;314065,0;
2016-02-01;PR;324706,0;
2016-03-01;PR;364253,0;
2016-04-01;PR;349941,0;
2016-05-01;PR;304772,0;
2016-06-01;PR;329430,0;
2016-07-01;PR;382585,0;
2016-08-01;PR;323510,0;
2016-09-01;PR;335874,0;
2016-10-01;PR;295163,0;
2016-11-01;PR;337699,0;
2016-12-01;PR;279028,0;
2017-01-01;PR;311636,0;
2017-02-01;PR;280736,0;
2017-03-01;PR;352332,0;
2017-04-01;PR;280856,0;
2017-05-01;PR;319397,0;
2017-06-01;PR;295932,0;
2017-07-01;PR;354558,0;340397,85100646224
2017-08-01;PR;360106,0;321227,3381352625
2017-09-01;PR;350123,0;317971,5542263017
2017-10-01;PR;288254,0;318315,9890799554
2017-11-01;PR;301687,0;315794,6627739087
2017-12-01;PR;268901,0;317285,8472091686
2018-01-01;PR;274431,0;296433,95445836894
2018-02-01;PR;298219,0;300489,72241884447
2018-03-01;PR;328955,0;300588,6603814551
2018-04-01;PR;335039,0;303622,5136020399
2018-05-01;PR;260723,0;302166,98216727155
2018-06-01;PR;366929,0;301052,58972882584
2018-07-01;PR;353426,0;321390,2931549627
2018-08-01;PR;344937,0;298613,0173372616
2018-09-01;PR;302082,0;294946,16569252487
2018-10-01;PR;294467,0;295689,5494495401
2018-11-01;PR;336029,0;293839,4116583646
2018-12-01;PR;278117,0;296184,0639749203
2019-01-01;PR;323005,0;291083,0024029141
2019-02-01;PR;291453,0;296528,17896440125
2019-03-01;PR;300203,0;296392,97080801986
2019-04-01;PR;317058,0;299115,34010406805
2019-05-01;PR;314142,0;296857,3545762872
2019-06-01;PR;301878,0;295522,68641694274
2019-07-01;PR;358797,0;320816,4373306229
2019-08-01;PR;356169,0;298909,27606223756
2019-09-01;PR;316188,0;292393,2892732428
2019-10-01;PR;346214,0;293660,9758195098
2019-11-01;PR;323401,0;292705,70980634226
2019-12-01;PR;238466,0;294143,1475627369
2003-01-01;RJ;254362,0;
2003-02-01;RJ;252842,0;
2003-03-01;RJ;229385,0;
2003-04-01;RJ;243407,0;
2003-05-01;RJ;256535,0;
2003-06-01;RJ;243236,0;
2003-07-01;RJ;269774,0;
2003-08-01;RJ;243189,0;
2003-09-01;RJ;264695,0;
2003-10-01;RJ;268955,0;
2003-11-01;RJ;247368,0;
2003-12-01;RJ;247521,0;
2004-01-01;RJ;256494,044;
2004-02-01;RJ;214974,0;
2004-03-01;RJ;273646,0;
2004-04-01;RJ;238045,0;
2004-05-01;RJ;254860,0;
2004-06-01;RJ;279415,0;
2004-07-01;RJ;249081,0;
2004-08-01;RJ;281405,0;
2004-09-01;RJ;280430,0;
2004-10-01;RJ;248861,0;
2004-11-01;RJ;266398,0;
2004-12-01;RJ;248921,0;
2005-01-01;RJ;246602,0;
2005-02-01;RJ;237093,0;
2005-03-01;RJ;270163,0;
2005-04-01;RJ;263941,0;
2005-05-01;RJ;273825,0;
2005-06-01;RJ;284813,0;
2005-07-01;RJ;267064,0;
2005-08-01;RJ;321431,0;
2005-09-01;RJ;280468,0;
2005-10-01;RJ;292837,0;
2005-11-01;RJ;304782,0;
2005-12-01;RJ;281310,0;
2006-01-01;RJ;301206,0;
2006-02-01;RJ;250819,0;
2006-03-01;RJ;330200,0;
2006-04-01;RJ;270149,0;
2006-05-01;RJ;314374,0;
2006-06-01;RJ;297170,0;
2006-07-01;RJ;322005,0;
2006-08-01;RJ;331806,0;
2006-09-01;RJ;310371,0;
2006-10-01;RJ;321177,558;
2006-11-01;RJ;316305,0;
2006-12-01;RJ;300099,0;
2007-01-01;RJ;314579,0;
2007-02-01;RJ;289157,0;
2007-03-01;RJ;358097,0;
2007-04-01;RJ;320731,0;
2007-05-01;RJ;348055,0;
2007-06-01;RJ;339532,0;
2007-07-01;RJ;355153,0;
2007-08-01;RJ;393579,0;
2007-09-01;RJ;339874,0;
2007-10-01;RJ;385653,0;
2007-11-01;RJ;346513,0;
2007-12-01;RJ;316174,0;
2008-01-01;RJ;352180,0;
2008-02-01;RJ;317254,0;
2008-03-01;RJ;340100,0;
2008-04-01;RJ;364548,0;
2008-05-01;RJ;368811,0;
2008-06-01;RJ;365331,0;
2008-07-01;RJ;412269,0;
2008-08-01;RJ;391080,0;
2008-09-01;RJ;370434,0;
2008-10-01;RJ;370647,0;
2008-11-01;RJ;338441,0;
2008-12-01;RJ;309581,0;
2009-01-01;RJ;306247,0;
2009-02-01;RJ;283758,0;
2009-03-01;RJ;360756,0;
2009-04-01;RJ;327097,0;
2009-05-01;RJ;353812,0;
2009-06-01;RJ;348866,0;
2009-07-01;RJ;357718,0;
2009-08-01;RJ;340980,0;
2009-09-01;RJ;341918,0;
2009-10-01;RJ;329733,0;
2009-11-01;RJ;329229,0;
2009-12-01;RJ;286816,0;
2010-01-01;RJ;312944,0;
2010-02-01;RJ;276977,0;
2010-03-01;RJ;344264,0;
2010-04-01;RJ;307211,0;
2010-05-01;RJ;356467,0;
2010-06-01;RJ;369496,0;
2010-07-01;RJ;374629,0;
2010-08-01;RJ;399587,0;
2010-09-01;RJ;393905,0;
2010-10-01;RJ;366444,0;
2010-11-01;RJ;365448,0;
2010-12-01;RJ;332539,0;
2011-01-01;RJ;328629,0;
2011-02-01;RJ;329562,0;
2011-03-01;RJ;332044,0;
2011-04-01;RJ;326855,0;
2011-05-01;RJ;370477,0;
2011-06-01;RJ;384873,0;
2011-07-01;RJ;383865,0;
2011-08-01;RJ;428420,0;
2011-09-01;RJ;389212,0;
2011-10-01;RJ;383725,0;
2011-11-01;RJ;387800,0;
2011-12-01;RJ;344792,0;
2012-01-01;RJ;358567,0;
2012-02-01;RJ;341167,0;
2012-03-01;RJ;413334,0;
2012-04-01;RJ;355482,0;
2012-05-01;RJ;419136,0;
2012-06-01;RJ;384891,0;
2012-07-01;RJ;435636,0;
2012-08-01;RJ;458944,0;
2012-09-01;RJ;393089,0;
2012-10-01;RJ;433678,0;
2012-11-01;RJ;391653,0;
2012-12-01;RJ;348055,0;
2013-01-01;RJ;368855,0;
2013-02-01;RJ;338512,0;
2013-03-01;RJ;376414,0;
2013-04-01;RJ;428665,0;
2013-05-01;RJ;423907,0;
2013-06-01;RJ;419748,0;
2013-07-01;RJ;442922,0;
2013-08-01;RJ;469707,0;
2013-09-01;RJ;426004,0;
2013-10-01;RJ;458546,0;
2013-11-01;RJ;391296,0;
2013-12-01;RJ;319901,0;
2014-01-01;RJ;395560,0;
2014-02-01;RJ;391870,0;
2014-03-01;RJ;400356,0;
2014-04-01;RJ;394739,0;
2014-05-01;RJ;430492,0;
2014-06-01;RJ;353003,0;
2014-07-01;RJ;440878,0;
2014-08-01;RJ;454365,0;
2014-09-01;RJ;470872,0;
2014-10-01;RJ;465635,0;
2014-11-01;RJ;402700,0;
2014-12-01;RJ;355798,0;
2015-01-01;RJ;328434,0;
2015-02-01;RJ;372398,0;
2015-03-01;RJ;404283,0;
2015-04-01;RJ;364253,0;
2015-05-01;RJ;381638,0;
2015-06-01;RJ;377080,0;
2015-07-01;RJ;417635,0;
2015-08-01;RJ;359578,0;
2015-09-01;RJ;334858,0;
2015-10-01;RJ;330024,0;
2015-11-01;RJ;294085,0;
2015-12-01;RJ;270730,0;
2016-01-01;RJ;259035,0;
2016-02-01;RJ;258112,0;
2016-03-01;RJ;285101,0;
2016-04-01;RJ;280296,0;
2016-05-01;RJ;281139,0;
2016-06-01;RJ;267397,0;
2016-07-01;RJ;263114,0;
2016-08-01;RJ;248575,0;
2016-09-01;RJ;237193,0;
2016-10-01;RJ;218805,0;
2016-11-01;RJ;219024,0;
2016-12-01;RJ;203375,0;
2017-01-01;RJ;196955,0;
2017-02-01;RJ;175917,0;
2017-03-01;RJ;208629,0;
2017-04-01;RJ;181933,0;
2017-05-01;RJ;187947,0;
2017-06-01;RJ;181556,0;
2017-07-01;RJ;185846,0;291827,84454057785
2017-08-01;RJ;200671,0;270932,4237200245
2017-09-01;RJ;207913,0;268808,0182523731
2017-10-01;RJ;188107,0;269977,84122571116
2017-11-01;RJ;193661,0;267577,8587341781
2017-12-01;RJ;175783,0;270518,4197649141
2018-01-01;RJ;185078,0;210302,69105768207
2018-02-01;RJ;146761,0;213332,77153608672
2018-03-01;RJ;173121,0;212589,54488994277
2018-04-01;RJ;169841,0;216631,155810267
2018-05-01;RJ;142706,0;215117,63246984026
2018-06-01;RJ;242422,0;214295,8051466735
2018-07-01;RJ;226205,0;235440,7438016817
2018-08-01;RJ;229696,0;210870,1921802019
2018-09-01;RJ;232624,0;209474,80401780797
2018-10-01;RJ;234262,0;210214,55176503098
2018-11-01;RJ;217727,0;208468,6561640046
2018-12-01;RJ;190769,0;212553,89481076077
2019-01-01;RJ;232609,0;215773,73969528908
2019-02-01;RJ;195364,0;220536,56509701608
2019-03-01;RJ;205690,0;219448,4555176434
2019-04-01;RJ;231354,0;221574,9728938586
2019-05-01;RJ;236711,0;220186,29285545953
2019-06-01;RJ;215360,0;219216,83505230272
2019-07-01;RJ;258015,0;245259,06879302175
2019-08-01;RJ;244870,0;218267,717672808
2019-09-01;RJ;225410,0;217043,61799286588
2019-10-01;RJ;252849,0;218798,50449341655
2019-11-01;RJ;226618,0;217690,49501230722
2019-12-01;RJ;190993,0;220030,98541765547
2003-01-01;RN;36825,0;
2003-02-01;RN;34088,0;
2003-03-01;RN;30150,0;
2003-04-01;RN;31224,0;
2003-05-01;RN;33606,0;
2003-06-01;RN;28825,0;
2003-07-01;RN;35809,0;
2003-08-01;RN;34046,0;
2003-09-01;RN;34492,0;
2003-10-01;RN;35487,0;
2003-11-01;RN;35133,0;
2003-12-01;RN;38580,0;
2004-01-01;RN;32845,0;
2004-02-01;RN;26809,0;
2004-03-01;RN;34465,0;
2004-04-01;RN;30563,0;
2004-05-01;RN;32574,0;
2004-06-01;RN;32706,0;
2004-07-01;RN;32727,0;
2004-08-01;RN;35823,0;
2004-09-01;RN;37225,0;
2004-10-01;RN;33551,0;
2004-11-01;RN;35805,0;
2004-12-01;RN;39511,0;
2005-01-01;RN;38146,0;
2005-02-01;RN;30350,0;
2005-03-01;RN;33791,0;
2005-04-01;RN;30891,0;
2005-05-01;RN;30724,0;
2005-06-01;RN;29836,0;
2005-07-01;RN;39965,0;
2005-08-01;RN;39549,0;
2005-09-01;RN;40932,0;
2005-10-01;RN;44399,0;
2005-11-01;RN;43484,0;
2005-12-01;RN;48074,0;
2006-01-01;RN;45289,0;
2006-02-01;RN;35791,0;
2006-03-01;RN;44472,0;
2006-04-01;RN;32340,0;
2006-05-01;RN;42359,0;
2006-06-01;RN;38437,0;
2006-07-01;RN;45045,0;
2006-08-01;RN;50670,0;
2006-09-01;RN;45984,0;
2006-10-01;RN;47164,0;
2006-11-01;RN;48933,0;
2006-12-01;RN;50305,0;
2007-01-01;RN;52024,0;
2007-02-01;RN;42567,0;
2007-03-01;RN;48994,0;
2007-04-01;RN;41894,0;
2007-05-01;RN;47464,0;
2007-06-01;RN;41318,0;
2007-07-01;RN;49578,0;
2007-08-01;RN;55472,0;
2007-09-01;RN;50879,0;
2007-10-01;RN;60773,0;
2007-11-01;RN;57011,0;
2007-12-01;RN;54073,0;
2008-01-01;RN;60736,0;
2008-02-01;RN;53673,0;
2008-03-01;RN;52746,0;
2008-04-01;RN;51297,0;
2008-05-01;RN;53162,0;
2008-06-01;RN;54844,0;
2008-07-01;RN;60888,0;
2008-08-01;RN;59457,0;
2008-09-01;RN;68018,0;
2008-10-01;RN;64585,0;
2008-11-01;RN;62440,0;
2008-12-01;RN;63945,0;
2009-01-01;RN;58284,0;
2009-02-01;RN;51715,0;
2009-03-01;RN;56625,0;
2009-04-01;RN;49219,0;
2009-05-01;RN;49385,0;
2009-06-01;RN;51296,0;
2009-07-01;RN;57426,0;
2009-08-01;RN;61581,0;
2009-09-01;RN;64048,0;
2009-10-01;RN;64685,0;
2009-11-01;RN;66659,0;
2009-12-01;RN;63555,0;
2010-01-01;RN;64792,0;
2010-02-01;RN;58894,0;
2010-03-01;RN;75285,0;
2010-04-01;RN;67041,0;
2010-05-01;RN;65230,0;
2010-06-01;RN;63704,0;
2010-07-01;RN;75670,0;
2010-08-01;RN;74932,0;
2010-09-01;RN;79151,0;
2010-10-01;RN;74257,0;
2010-11-01;RN;73831,0;
2010-12-01;RN;77403,0;
2011-01-01;RN;74006,0;
2011-02-01;RN;61738,0;
2011-03-01;RN;67017,0;
2011-04-01;RN;63006,0;
2011-05-01;RN;62958,0;
2011-06-01;RN;66641,0;
2011-07-01;RN;65665,0;
2011-08-01;RN;74419,0;
2011-09-01;RN;84194,0;
2011-10-01;RN;70176,0;
2011-11-01;RN;73094,0;
2011-12-01;RN;74061,0;
2012-01-01;RN;76824,0;
2012-02-01;RN;71789,0;
2012-03-01;RN;85293,0;
2012-04-01;RN;70589,0;
2012-05-01;RN;77630,0;
2012-06-01;RN;71426,0;
2012-07-01;RN;83801,0;
2012-08-01;RN;95780,0;
2012-09-01;RN;80156,0;
2012-10-01;RN;85023,0;
2012-11-01;RN;85182,0;
2012-12-01;RN;77938,0;
2013-01-01;RN;83158,0;
2013-02-01;RN;72593,0;
2013-03-01;RN;80256,0;
2013-04-01;RN;79004,0;
2013-05-01;RN;73572,0;
2013-06-01;RN;74461,0;
2013-07-01;RN;80092,0;
2013-08-01;RN;85507,0;
2013-09-01;RN;83962,0;
2013-10-01;RN;87210,0;
2013-11-01;RN;79636,0;
2013-12-01;RN;74719,0;
2014-01-01;RN;77969,0;
2014-02-01;RN;90176,0;
2014-03-01;RN;84086,0;
2014-04-01;RN;92183,0;
2014-05-01;RN;93672,0;
2014-06-01;RN;86553,0;
2014-07-01;RN;95750,0;
2014-08-01;RN;93185,0;
2014-09-01;RN;100075,0;
2014-10-01;RN;105152,0;
2014-11-01;RN;96391,0;
2014-12-01;RN;95672,0;
2015-01-01;RN;76706,0;
2015-02-01;RN;86994,0;
2015-03-01;RN;78992,0;
2015-04-01;RN;72453,0;
2015-05-01;RN;75853,0;
2015-06-01;RN;71141,0;
2015-07-01;RN;73757,0;
2015-08-01;RN;75672,0;
2015-09-01;RN;72539,0;
2015-10-01;RN;70133,0;
2015-11-01;RN;70074,0;
2015-12-01;RN;70581,0;
2016-01-01;RN;65712,0;
2016-02-01;RN;68895,0;
2016-03-01;RN;75639,0;
2016-04-01;RN;69032,0;
2016-05-01;RN;69072,0;
2016-06-01;RN;72400,0;
2016-07-01;RN;71696,0;
2016-08-01;RN;70312,0;
2016-09-01;RN;65712,0;
2016-10-01;RN;61702,0;
2016-11-01;RN;66370,0;
2016-12-01;RN;66364,0;
2017-01-01;RN;57594,0;
2017-02-01;RN;52722,0;
2017-03-01;RN;63109,0;
2017-04-01;RN;49356,0;
2017-05-01;RN;55725,0;
2017-06-01;RN;50796,0;
2017-07-01;RN;48750,0;81479,72301352624
2017-08-01;RN;59738,0;62136,29226204773
2017-09-01;RN;60303,0;60073,640606589965
2017-10-01;RN;51009,0;61178,148513407126
2017-11-01;RN;48874,0;58870,411567778094
2017-12-01;RN;48506,0;61113,066119575145
2018-01-01;RN;42721,0;60770,13221807903
2018-02-01;RN;32801,0;63581,50292102122
2018-03-01;RN;37638,0;63001,20657509664
2018-04-01;RN;37358,0;66431,65174227874
2018-05-01;RN;31339,0;65079,81446865757
2018-06-01;RN;45311,0;65195,088646980206
2018-07-01;RN;42085,0;83726,76209497554
2018-08-01;RN;48520,0;61205,51675211656
2018-09-01;RN;41365,0;60150,858155631955
2018-10-01;RN;43813,0;61380,88625224927
2018-11-01;RN;43816,0;59350,45170779186
2018-12-01;RN;38245,0;63022,50253595709
2019-01-01;RN;46081,0;57261,50691451132
2019-02-01;RN;38703,0;62229,70210245083
2019-03-01;RN;36037,0;60985,68016250487
2019-04-01;RN;38430,0;62975,380259946105
2019-05-01;RN;44471,0;62257,8545595195
2019-06-01;RN;37884,0;60993,41053738815
2019-07-01;RN;51585,0;85066,05251463456
2019-08-01;RN;54306,0;59619,067496192816
2019-09-01;RN;52511,0;58624,667696626246
2019-10-01;RN;59472,0;60421,7312326651
2019-11-01;RN;54022,0;59210,17400850993
2019-12-01;RN;49791,0;61487,95616817725
2003-01-01;RO;13867,0;
2003-02-01;RO;10777,0;
2003-03-01;RO;13888,0;
2003-04-01;RO;11859,0;
2003-05-01;RO;14431,0;
2003-06-01;RO;12653,0;
2003-07-01;RO;15269,0;
